Year,Player,Team,Position,GP,TOI,TOI/GP,Goals/60,Total Assists/60,First Assists/60,Second Assists/60,Total Points/60,IPP,Shots/60,SH%,ixG/60,iCF/60,iFF/60,iSCF/60,iHDCF/60,Rush Attempts/60,Rebounds Created/60,PIM/60,Total Penalties/60,Minor/60,Major/60,Misconduct/60,Penalties Drawn/60,Giveaways/60,Takeaways/60,Hits/60,Hits Taken/60,Shots Blocked/60,Faceoffs Won/60,Faceoffs Lost/60,Faceoffs %
2018,Brad Marchand,BOS,L,79,1550.2666666667,19.623628691983,1.39,2.48,1.35,1.12,3.87,74.63,8.94,15.58,0.96,16.64,12.66,9.13,3.79,0.97,0.85,3.72,1.28,1.08,0.08,0.12,1.39,3.25,2.28,1.78,3.1,0.74,1.74,2.32,1.66
2018,Brad Richardson,ARI,C,66,1053.4166666667,15.960858585859,1.08,0.46,0.4,0.06,1.54,62.79,7.29,14.84,0.74,12.25,9.45,6.49,3.13,0.57,0.8,1.25,0.63,0.63,0,0,0.23,1.2,1.54,3.59,4.9,3.13,32.86,27,3.13
2018,Brady Keeper,FLA,D,1,12.666666666667,12.666666666667,0,0,0,0,0,0.00,4.74,0.00,0.3,18.95,9.47,4.74,0,0,0,0,0,0,0,0,0,0,0,9.47,0,4.74,0,0,-
2018,Brady Skjei,NYR,D,78,1656.2666666667,21.234188034188,0.29,0.62,0.33,0.29,0.91,36.23,4.56,6.35,0.23,8.3,6.12,2.43,0.69,0.33,0.43,1.59,0.8,0.8,0,0,0.47,2.5,1.16,6.45,4.31,4.31,0.04,0,3.62
2018,Brady Tkachuk,OTT,L,71,1137.7666666667,16.024882629108,1.16,1.21,0.84,0.37,2.37,67.16,11.29,10.28,1.33,17.67,14.5,11.5,6.64,0.26,1.69,3.96,1.48,1.27,0.16,0.05,1.53,2.06,1.16,9.18,7.17,1.37,3.85,4.01,2.58
2018,Brandon Carlo,BOS,D,72,1506.4333333333,20.922685185185,0.08,0.32,0.16,0.16,0.4,17.86,4.62,1.72,0.23,8.68,6.53,1.63,0.48,0.08,0.36,1.87,0.88,0.84,0.04,0,0.4,1.67,1.71,5.34,6.25,3.5,0.04,0,3.98
2018,Brandon Davidson,CHI,D,10,137.93333333333,13.793333333333,0,0.43,0,0.43,0.43,33.33,3.04,0.00,0.15,10.44,5.22,1.74,0,0,0,6.52,0.87,0,0.43,0.43,0.43,1.3,0.87,7.39,11.31,6.52,0,0,-
2018,Brandon Dubinsky,CBJ,C,61,753.68333333333,12.355464480874,0.48,0.64,0.4,0.24,1.11,70.00,5.02,9.52,0.51,7.64,6.13,4.46,2.47,0.4,0.24,2.87,0.88,0.64,0.16,0.08,0.8,0.56,1.27,11.7,3.42,2.23,33.99,25.55,4.54
2018,Brandon Gignac,N.J,C,1,9.0666666666667,9.0666666666667,0,0,0,0,0,-,6.62,0.00,0.14,6.62,6.62,0,0,0,0,0,0,0,0,0,0,13.24,0,0,6.62,6.62,0,0,-
2018,Brandon Manning,"CHI, EDM",D,39,578.8,14.841025641026,0.21,0.21,0.1,0.1,0.41,20.00,3.42,6.06,0.15,7.57,4.66,1.55,0.31,0.21,0.52,2.59,0.83,0.52,0.31,0,1.04,1.45,0.73,6.53,5.7,4.15,0,0,-
2018,Brandon Montour,"ANA, BUF",D,82,1840.7833333333,22.448577235772,0.26,0.88,0.29,0.59,1.14,51.47,5.9,4.42,0.3,11.8,8.61,3.62,0.72,0.23,0.49,1.83,0.91,0.91,0,0,0.42,2.41,1.01,3.23,3.85,3.94,0,0,-
2018,Brandon Pirri,VGK,C,31,447.86666666667,14.447311827957,1.61,0.8,0.54,0.27,2.41,66.67,10.99,14.63,1.18,19.16,15.14,11.12,4.55,0.4,0.8,0.8,0.4,0.4,0,0,0.94,1.47,1.88,3.89,4.55,1.74,2.01,2.55,5.91
2018,Brandon Saad,CHI,L,80,1415.0833333333,17.688541666667,0.98,1.02,0.72,0.3,1.99,66.20,8.27,11.79,0.91,13.48,11.02,9.12,4.45,0.55,0.68,0.51,0.25,0.25,0,0,0.72,1.53,1.48,2.2,3.01,1.06,1.02,1.61,1.64
2018,Brandon Sutter,VAN,C,26,454.15,17.467307692308,0.53,0.26,0.13,0.13,0.79,50.00,5.68,9.30,0.44,9.78,7.66,5.55,2.11,0.4,0.79,0.79,0.4,0.4,0,0,0.66,0.79,1.06,4.36,2.91,1.72,29.59,31.44,6.41
2018,Brandon Tanev,WPG,L,80,1128.8166666667,14.110208333333,0.74,0.8,0.58,0.21,1.54,78.38,6.75,11.02,0.64,11.64,9.2,6.48,2.87,0.43,0.69,2.18,0.64,0.43,0.16,0.05,1.44,0.96,1.17,14.78,9.2,4.31,0.16,0.27,1.99
2018,Brayden McNabb,VGK,D,81,1577.7666666667,19.478600823045,0.15,0.46,0.27,0.19,0.61,22.86,3.19,4.76,0.14,7,4.37,1.75,0.27,0.11,0.46,1.98,0.99,0.99,0,0,0.23,1.45,1.41,7.61,3.92,5.29,0,0,-
2018,Brayden Point,T.B,C,79,1494.6,18.918987341772,1.65,2.05,1.12,0.92,3.69,65.71,7.71,21.35,1.09,12.53,10.08,10.28,5.26,0.44,0.88,1.12,0.56,0.56,0,0,0.92,1,1.41,1.24,3.77,1.73,17.46,16.9,2.04
2018,Brayden Schenn,STL,C,72,1337.3833333333,18.574768518519,0.76,1.66,1.12,0.54,2.42,65.85,7.13,10.69,0.99,11.8,10.14,9.11,4.58,0.49,0.49,1.79,0.76,0.67,0.09,0,0.63,1.88,2.29,4.98,3.99,1.39,14.49,16.02,2.13
2018,Braydon Coburn,T.B,D,74,1192.15,16.110135135135,0.2,0.96,0.35,0.6,1.16,44.23,5.69,3.54,0.23,11.32,8.05,2.47,0.45,0.2,0.45,1.71,0.86,0.86,0,0,0.3,1.11,0.86,4.83,5.08,3.12,0,0,-
2018,Brendan Gallagher,MTL,R,82,1343.4,16.382926829268,1.47,0.85,0.4,0.45,2.32,63.41,13.49,10.93,1.48,24.83,18.04,14.47,7.41,1.12,1.74,2.19,1.03,0.98,0.04,0,1.07,1.34,2.55,5.63,6.21,1.38,1.03,1.25,2.01
2018,Brendan Gaunce,VAN,C,3,22.833333333333,7.6111111111111,2.63,5.26,2.63,2.63,7.88,75.00,5.26,50.00,0.24,5.26,5.26,2.63,0,0,0,0,0,0,0,0,0,2.63,0,10.51,2.63,0,21.02,13.14,161.71
2018,Brendan Guhle,"ANA, BUF",D,8,120.11666666667,15.014583333333,0,0.5,0.5,0,0.5,50.00,7.49,0.00,0.48,14.49,10.99,5.99,1.5,0,1.5,2,1,1,0,0,0.5,0.5,0.5,4.5,8.99,3.5,0,0,-
2018,Brendan Leipsic,"L.A, VAN",L,62,854.6,13.783870967742,0.49,1.12,0.77,0.35,1.61,63.89,6.46,7.61,0.58,11.09,8.92,5.48,2.39,0.28,0.7,1.68,0.77,0.77,0,0,1.19,1.47,1.54,3.93,4,1.97,0.49,0.42,3.78
2018,Brendan Lemieux,"NYR, WPG",L,63,570,9.047619047619,1.26,0.53,0.21,0.32,1.79,62.96,7.05,17.91,0.66,11.37,9.05,7.16,3.16,0.32,0.42,11.37,2.63,1.47,0.63,0.53,3.26,1.47,1.37,13.58,6.32,3.26,0.74,1.37,3.68
2018,Brendan Perlini,"ARI, CHI",L,68,788.91666666667,11.601715686275,1.06,0.53,0.3,0.23,1.6,72.41,8.9,11.97,0.92,16.5,12.32,9.13,4.18,0.53,0.61,2.13,0.99,0.99,0,0,0.76,1.06,0.84,3.88,3.73,1.67,0.08,0.46,1.09
2018,Brendan Smith,NYR,D,63,963.63333333333,15.295767195767,0.25,0.56,0.31,0.25,0.81,54.17,4.11,6.06,0.33,9.15,6.1,3.36,1.31,0.31,0.37,4.42,1.68,1.43,0.19,0.06,1.31,3.11,1.99,6.23,4.73,2.99,0,0.06,0.00
2018,Brenden Dillon,S.J,D,82,1454.9333333333,17.743089430894,0.04,0.87,0.45,0.41,0.91,30.56,2.93,1.41,0.12,7.46,4.66,1.15,0.12,0.12,0.45,2.52,1.03,0.95,0.04,0.04,0.33,1.57,0.66,8.33,4.66,3.22,0,0,-
2018,Brent Burns,S.J,D,82,2058.1333333333,25.09918699187,0.47,1.95,1.14,0.82,2.42,58.45,8.75,5.33,0.41,20.09,12.68,4.23,0.73,0.26,1.2,0.99,0.38,0.35,0,0.03,0.23,3.44,2.57,2.62,1.89,3.06,0,0.03,0.00
2018,Brent Seabrook,CHI,D,78,1489.55,19.096794871795,0.2,0.93,0.4,0.52,1.13,42.42,6.65,3.03,0.3,12.21,8.3,2.66,0.36,0.28,0.6,1.65,0.77,0.73,0.04,0,0.44,2.9,0.77,4.99,3.54,7.25,0,0,-
2018,Brett Connolly,WSH,R,81,1079.7333333333,13.330041152263,1.22,1.33,0.72,0.61,2.56,73.02,7.72,15.83,0.85,13.5,10.39,8.89,4.06,0.33,0.72,1.33,0.67,0.67,0,0,0.56,1.39,1.83,2.95,3.45,1.39,0.5,1.22,1.61
2018,Brett Howden,NYR,C,66,985.95,14.938636363636,0.37,1.03,0.73,0.3,1.4,57.50,4.5,8.11,0.61,7.67,6.75,5.96,4.02,0.49,0.37,0.85,0.43,0.43,0,0,0.49,2.25,1.7,3.89,4.2,2.86,21.48,22.88,2.95
2018,Brett Kulak,MTL,D,57,1017.05,17.84298245614,0.35,0.65,0.18,0.47,1,32.08,6.02,5.88,0.25,11.98,8.08,2.3,0.53,0.06,0.29,1.83,0.59,0.47,0.06,0.06,0.12,2.54,0.88,6.31,6.84,3.78,0,0,-
2018,Brett Pesce,CAR,D,73,1495.85,20.491095890411,0.28,0.88,0.48,0.4,1.16,38.16,3.93,7.14,0.2,7.82,5.37,1.97,0.4,0.2,0.48,0.96,0.48,0.48,0,0,0.4,1.2,2.17,2.13,4.29,5.25,0.04,0,4.01
2018,Brett Ritchie,DAL,R,53,509.05,9.6047169811321,0.47,0.24,0,0.24,0.71,50.00,6.72,7.02,0.58,12.49,9.31,6.6,2.95,0.12,0.47,6.72,2.36,1.89,0.35,0.12,0.35,1.41,0.83,14.85,6.72,1.53,0.24,0.83,2.62
2018,Brett Seney,N.J,L,51,526.73333333333,10.328104575163,0.57,0.91,0.57,0.34,1.48,76.47,5.58,10.20,0.49,8.43,6.95,4.21,2.28,0.34,0.68,3.53,1.59,1.48,0.11,0,2.51,1.94,1.94,5.47,5.58,1.71,11.16,18.45,4.29
2018,Brian Boyle,"N.J, NSH",C,73,980.8,13.435616438356,1.1,0.37,0.24,0.12,1.47,44.44,7.52,14.63,0.83,11.99,9.91,7.89,4.16,0.49,0.61,2.32,0.92,0.8,0.12,0,0.92,1.04,1.35,8.87,3.36,3.06,10.4,9.97,3.12
2018,Brian Dumoulin,PIT,D,76,1597.9166666667,21.025219298246,0.11,0.75,0.11,0.64,0.86,25.84,3.72,3.03,0.16,8.49,5.86,1.73,0.26,0.23,0.53,0.75,0.38,0.38,0,0,0.38,1.91,1.46,5.29,6.72,4.84,0,0,-
2018,Brian Gibbons,"ANA, OTT","C, L",64,699,10.921875,0.69,0.94,0.69,0.26,1.63,65.52,4.29,16.00,0.44,7.9,6.27,4.46,2.66,0.43,0.26,1.72,0.86,0.86,0,0,1.03,1.97,2.23,3.43,5.49,2.49,1.12,2.15,2.94
2018,Brian Lashoff,DET,D,4,54.633333333333,13.658333333333,0,1.1,0,1.1,1.1,50.00,2.2,0.00,0.03,2.2,2.2,0,0,0,0,2.2,1.1,1.1,0,0,1.1,0,0,3.29,7.69,4.39,0,0,-
2018,Brock Boeser,VAN,R,69,1322.3,19.163768115942,1.18,1.36,0.73,0.64,2.54,64.37,9.48,12.44,0.91,18.29,13.11,9.89,3.04,0.41,0.86,1,0.5,0.5,0,0,0.45,1.5,1.82,0.64,2.18,1,1.77,2.31,1.97
2018,Brock McGinn,CAR,L,82,1173.3833333333,14.309552845528,0.51,0.82,0.36,0.46,1.33,55.32,6.29,8.13,0.85,12.89,9.56,7.52,3.78,0.77,0.61,1.02,0.51,0.51,0,0,1.07,1.53,2.76,7.01,4.5,1.94,1.33,1.79,2.18
2018,Brock Nelson,NYI,C,82,1473.7166666667,17.972154471545,1.02,1.14,0.53,0.61,2.16,71.62,7.37,13.81,0.88,11.97,9.61,8.67,3.87,0.41,0.37,1.14,0.57,0.57,0,0,0.61,1.91,2.2,2.08,4.64,2.24,24.18,26.55,1.94
2018,Brogan Rafferty,VAN,D,2,26.7,13.35,0,0,0,0,0,-,6.74,0.00,0.11,8.99,6.74,0,0,0,0,0,0,0,0,0,0,2.25,2.25,0,4.49,4.49,0,0,-
2018,Brooks Orpik,WSH,D,53,830.15,15.66320754717,0.14,0.51,0.14,0.36,0.65,21.43,3.11,4.65,0.09,7.23,4.41,1.52,0.14,0.07,0.43,2.31,0.87,0.72,0.14,0,0.51,2.24,0.36,9.47,5.2,5.64,0,0,-
2018,Bryan Little,WPG,C,82,1298.2833333333,15.832723577236,0.69,1.2,0.74,0.46,1.89,62.12,5.82,11.90,0.56,9.1,7.58,5.96,3.14,0.28,0.46,1.2,0.6,0.6,0,0,0.79,0.97,1.66,2.87,2.08,1.34,24.31,22,2.43
2018,Bryan Rust,PIT,R,72,1145.1166666667,15.904398148148,0.94,0.89,0.52,0.37,1.83,62.50,7.39,12.77,0.86,12.16,10.37,9.06,4.61,0.94,0.94,1.26,0.63,0.63,0,0,0.89,1.41,1.57,6.24,6.34,3.09,0.42,0.84,1.75
2018,C.J. Smith,BUF,L,11,117.2,10.654545454545,1.02,0,0,0,1.02,66.67,9.22,11.11,0.63,14.33,12.8,5.63,3.07,0,2.05,0,0,0,0,0,0,1.54,1.02,2.05,3.07,0.51,0,0,-
2018,Cal Clutterbuck,NYI,R,73,1020,13.972602739726,0.47,0.88,0.53,0.35,1.35,63.89,5.59,8.42,0.83,11,8.59,7.59,4.12,0.18,0.53,2.59,0.82,0.71,0,0.12,0.76,1.65,1.18,12.29,6,2.35,0.88,1.12,2.60
2018,Caleb Jones,EDM,D,17,336.55,19.797058823529,0.18,0.89,0.36,0.53,1.07,46.15,3.74,4.76,0.14,7.84,5.17,2.32,0,0,0.36,1.07,0.53,0.53,0,0,0,3.03,2.32,3.57,3.39,3.21,0,0,-
2018,Calle Jarnkrok,NSH,C,79,1219,15.430379746835,0.49,0.79,0.34,0.44,1.28,50.00,5.22,9.43,0.52,9.65,7.14,5.46,2.46,0.49,0.39,0.59,0.3,0.3,0,0,0.64,1.03,1.23,2.76,3.89,1.08,8.17,8.12,2.47
2018,Calle Rosen,TOR,D,4,66.816666666667,16.704166666667,0.9,0,0,0,0.9,25.00,4.49,20.00,0.1,8.98,7.18,0,0,0,0,0,0,0,0,0,0,3.59,0,0.9,5.39,1.8,0,0,-
2018,Calvin de Haan,CAR,D,74,1369.8333333333,18.511261261261,0.04,0.57,0.31,0.26,0.61,28.57,4.47,0.98,0.22,12.4,7.67,2.98,0.48,0.26,1.18,0.88,0.44,0.44,0,0,0.44,2.41,2.58,8.19,4.99,4.64,0,0.04,0.00
2018,Cam Atkinson,CBJ,R,80,1550.2333333333,19.377916666667,1.59,1.08,0.43,0.66,2.67,67.65,11.42,13.90,1.16,18.85,15.91,10.95,4.64,0.62,1.08,0.77,0.39,0.39,0,0,0.35,1.74,1.82,1.05,1.12,0.97,0.93,2.01,1.22
2018,Cam Fowler,ANA,D,59,1378.7,23.367796610169,0.22,0.78,0.35,0.44,1,39.66,3.83,5.68,0.2,9.01,5.18,2.79,0.48,0.26,0.57,0.87,0.44,0.44,0,0,0.17,1.87,1.04,1.39,2.7,3.96,0,0,-
2018,Cameron Gaunce,T.B,D,2,31.333333333333,15.666666666667,0,0,0,0,0,0.00,3.83,0.00,0.23,7.66,3.83,3.83,0,0,0,13.4,3.83,1.91,1.91,0,1.91,3.83,3.83,7.66,11.49,1.91,0,0,-
2018,Cameron Schilling,WPG,D,4,48.383333333333,12.095833333333,0,1.24,0,1.24,1.24,50.00,2.48,0.00,0.05,7.44,4.96,0,0,0,0,0,0,0,0,0,0,3.72,0,3.72,11.16,6.2,0,0,-
2018,Carl Dahlstrom,CHI,D,38,706.96666666667,18.604385964912,0,0.51,0.17,0.34,0.51,14.63,3.56,0.00,0.1,6.62,4.67,1.1,0.08,0.08,0.25,0.51,0.25,0.25,0,0,0.25,2.46,0.76,2.8,3.65,2.97,0,0,-
2018,Carl Grundstrom,L.A,R,15,224.53333333333,14.968888888889,1.34,0.27,0,0.27,1.6,66.67,7.21,18.52,1.66,15.77,13.63,12.02,8.82,0.53,2.14,1.6,0.8,0.8,0,0,0.53,1.34,2.14,10.15,5.61,0.8,0,0,-
2018,Carl Gunnarsson,STL,D,25,398.28333333333,15.931333333333,0.45,0.6,0,0.6,1.05,29.17,3.16,14.29,0.2,7.23,4.67,2.71,0.75,0,0.3,0.9,0.45,0.45,0,0,0.15,1.05,0.9,1.66,5.42,5.27,0,0,-
2018,Carl Hagelin,"L.A, PIT, WSH",L,58,854.3,14.729310344828,0.35,0.98,0.42,0.56,1.33,51.35,6.95,5.05,0.63,12.5,9.83,6.81,3.02,0.42,0.84,1.97,0.98,0.98,0,0,0.7,1.33,2.11,4.49,4,1.4,0.42,1.47,1.56
2018,Carl Soderberg,COL,C,82,1430.8166666667,17.448983739837,0.96,1.09,0.63,0.46,2.05,70.00,7.88,12.23,0.84,13.17,10.15,8.55,4.49,0.59,0.92,1.09,0.55,0.55,0,0,0.92,1.09,2.05,4.15,4.11,2.81,22.14,22.73,2.07
2018,Carter Rowney,ANA,"C, R",62,778.16666666667,12.551075268817,0.54,1,0.62,0.39,1.54,90.91,4.09,13.21,0.55,6.86,5.71,4.01,2.47,0.23,0.69,0.93,0.46,0.46,0,0,0.46,2,1.7,13.72,7.4,2.7,13.18,13.57,3.80
2018,Casey Cizikas,NYI,C,73,1023.7333333333,14.023744292237,1.17,0.76,0.59,0.18,1.93,75.00,6.51,18.02,0.71,9.96,8.15,6.45,3.75,0.64,0.47,2.11,0.82,0.76,0,0.06,1.05,1.99,2.58,7.56,5.57,3.99,29.13,30.24,2.88
2018,Casey Mittelstadt,BUF,C,77,1035.7833333333,13.451731601732,0.7,0.75,0.35,0.41,1.45,53.19,6.84,10.17,0.66,11.35,9.09,7.47,2.72,0.12,0.87,0.58,0.29,0.29,0,0,0.98,2.26,1.8,1.74,2.84,0.93,12.34,18.71,2.30
2018,Casey Nelson,BUF,D,38,585.55,15.409210526316,0.1,0.51,0.2,0.31,0.61,28.57,3.79,2.70,0.12,8.5,5.53,1.43,0.1,0.2,0.1,1.33,0.51,0.41,0.1,0,0.2,1.95,0.51,4.51,4.61,3.69,0,0,-
2018,Cedric Paquette,T.B,C,80,960.26666666667,12.003333333333,0.81,0.25,0.19,0.06,1.06,47.22,5.44,14.94,0.59,8.87,7.37,7,3.25,0.19,0.31,5,2.06,1.87,0.12,0.06,1.62,0.75,1.31,16.81,7.06,3.81,25.24,22.74,3.29
2018,Chad Ruhwedel,PIT,D,18,292.96666666667,16.275925925926,0.2,0.2,0,0.2,0.41,33.33,4.51,4.55,0.11,9.42,6.14,0.82,0,0,0.2,0.82,0.41,0.41,0,0,0.2,2.05,1.43,8.19,7.78,3.28,0,0,-
2018,Chandler Stephenson,WSH,C,64,775.45,12.11640625,0.39,0.46,0.31,0.15,0.85,73.33,2.79,13.89,0.31,5.03,3.87,3.17,1.93,0.54,0.15,0,0,0,0,0,0.54,0.85,1.39,2.94,5.11,2.55,3.64,3.71,3.83
2018,Charles Hudon,MTL,L,32,373.53333333333,11.672916666667,0.48,0.32,0.16,0.16,0.8,45.45,8.03,6.00,0.72,13.97,10.92,8.83,3.37,0.64,0.16,2.57,1.29,1.29,0,0,0.32,2.25,1.45,11.73,4.18,1.45,0.64,0.8,7.14
2018,Charlie Coyle,"BOS, MIN",C,81,1358.9333333333,16.77695473251,0.53,0.97,0.49,0.49,1.5,52.31,6.84,7.74,0.67,11.39,9.23,6.62,3.66,0.22,0.84,0.88,0.44,0.44,0,0,0.79,1.9,1.85,3.4,3.05,2.47,14.22,16.78,2.03
2018,Charlie McAvoy,BOS,D,54,1197.3333333333,22.172839506173,0.35,1.05,0.65,0.4,1.4,38.36,3.96,8.86,0.25,7.82,5.56,2.66,0.65,0.2,0.4,2.26,1,0.95,0.05,0,0.7,2.71,1.5,4.61,6.36,4.56,0,0,-
2018,Chase De Leo,ANA,C,1,12.533333333333,12.533333333333,0,0,0,0,0,0.00,19.15,0.00,1.2,23.94,23.94,19.15,0,0,4.79,0,0,0,0,0,0,0,0,4.79,4.79,0,0,0,-
2018,Chris Butler,STL,D,13,182.5,14.038461538462,0.33,0.33,0.33,0,0.66,28.57,3.29,10.00,0.12,10.19,6.58,1.64,0,0,0.66,0,0,0,0,0,0.66,1.32,0.99,5.59,4.93,5.59,0,0,-
2018,Chris Kreider,NYR,L,79,1375.0666666667,17.405907172996,1.22,1.05,0.48,0.57,2.27,53.61,8.77,13.93,1.1,14.09,12.17,9.29,5.93,0.7,0.87,2.49,1,0.92,0.04,0.04,0.26,2.27,1.35,6.94,3.58,2.14,1.18,1.96,1.64
2018,Chris Kunitz,CHI,L,56,507.3,9.0589285714286,0.59,0.59,0.35,0.24,1.18,66.67,5.2,11.36,0.65,10.29,7.21,6.27,3.19,0.59,0.59,2.72,0.71,0.47,0.12,0.12,0.47,2.13,1.54,10.05,6.39,1.77,0.24,0.59,3.38
2018,Chris Thorburn,STL,R,1,1.8666666666667,1.8666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.14,0,0,0,0,-
2018,Chris Tierney,OTT,C,81,1379.4833333333,17.030658436214,0.39,1.7,1,0.7,2.09,65.75,5.05,7.76,0.54,8.22,6.44,4.78,2.31,0.52,0.65,1.13,0.39,0.35,0,0.04,0.57,2.65,2.31,1.3,3.22,2.35,23.1,22.27,2.21
2018,Chris Wagner,BOS,R,76,1022.4,13.452631578947,0.7,0.41,0.23,0.18,1.12,57.58,7.92,8.89,0.84,12.68,10.5,7.98,3.76,0.65,0.76,2.99,1,0.76,0.18,0.06,0.82,1.23,1.23,14.5,7.1,2.23,3.17,3.87,2.64
2018,Chris Wideman,"EDM, FLA, OTT",D,25,326.43333333333,13.057333333333,0.37,0.92,0.55,0.37,1.29,43.75,4.96,7.41,0.24,12.13,7.9,2.76,0.18,0.18,0.55,3.31,1.65,1.65,0,0,0.74,1.65,0.55,6.43,6.98,4.78,0,0,-
2018,Christian Djoos,WSH,D,45,610.71666666667,13.571481481481,0.1,0.88,0.49,0.39,0.98,35.71,3.24,3.03,0.14,7.37,4.52,1.96,0.2,0.2,0.79,0.39,0.2,0.2,0,0,0.49,2.16,0.98,1.77,3.14,2.75,0,0,-
2018,Christian Dvorak,ARI,C,20,287.7,14.385,0.42,1.04,0.83,0.21,1.46,63.64,5.21,8.00,0.82,8.97,7.09,6.26,4.17,0.21,0.63,0.42,0.21,0.21,0,0,0.21,2.92,2.5,3.34,6.05,1.46,26.07,21.06,11.53
2018,Christian Fischer,ARI,R,71,935.03333333333,13.169483568075,0.71,0.45,0.26,0.19,1.16,58.06,7.44,9.48,0.74,12.45,9.88,7.76,4.24,0.9,0.83,1.73,0.77,0.71,0.06,0,0.77,0.77,0.77,7.96,7.51,1.22,0.13,0.32,1.83
2018,Christian Folin,"MTL, PHI",D,45,704.66666666667,15.659259259259,0,0.51,0.09,0.43,0.51,16.22,4,0.00,0.19,9.62,6.39,1.7,0.43,0.09,0.68,2.3,1.02,0.94,0.09,0,0.77,1.79,0.34,10.64,9.2,6.64,0.09,0,8.51
2018,Christian Jaros,OTT,D,61,876.4,14.367213114754,0.07,0.62,0.21,0.41,0.68,32.26,4.45,1.54,0.15,8.15,5.75,1.51,0.27,0.27,0.41,1.85,0.82,0.75,0.07,0,0.55,2.74,1.16,7.53,7.8,5.61,0,0,-
2018,Christian Wolanin,OTT,D,30,519.76666666667,17.325555555556,0.46,0.92,0.35,0.58,1.39,33.33,4.16,11.11,0.18,7.97,5.08,2.54,0.46,0,0.23,0.69,0.35,0.35,0,0,0,2.89,1.73,1.27,3.46,3.58,0,0,-
2018,Christoffer Ehn,DET,C,60,637.01666666667,10.616944444444,0.28,0.57,0.19,0.38,0.85,64.29,4.62,6.12,0.38,8.67,6.12,4.14,1.51,0.47,0.47,0.57,0.28,0.28,0,0,0.75,1.41,0.94,6.59,7.25,3.67,7.91,8.76,4.47
2018,Christopher Tanev,VAN,D,55,1109.2166666667,20.167575757576,0.11,0.54,0.32,0.22,0.65,30.00,2.76,3.92,0.09,5.3,3.79,0.97,0.22,0.27,0.22,0.97,0.49,0.49,0,0,0.22,1.73,1.08,1.57,5.95,6.6,0,0,-
2018,Clark Bishop,CAR,C,20,189.13333333333,9.4566666666667,0.32,0.63,0.63,0,0.95,37.50,5.08,6.25,0.49,11.74,7.61,6.98,2.54,0.32,0.32,1.9,0.95,0.95,0,0,0.95,1.59,1.59,12.37,9.83,1.59,21.89,24.74,14.89
2018,Claude Giroux,PHI,C,82,1759.45,21.456707317073,0.75,2.15,1.26,0.89,2.9,69.67,7.81,9.61,0.59,14.29,10.81,6.41,1.81,0.2,0.68,0.82,0.41,0.41,0,0,0.48,1.64,1.57,0.95,2.01,0.65,22.98,16.71,1.97
2018,Clayton Keller,ARI,C,82,1495.2833333333,18.235162601626,0.56,1.32,0.76,0.56,1.89,64.38,8.03,7.00,0.76,14.04,11.07,7.34,2.41,0.4,1.24,0.96,0.44,0.44,0,0,1.28,1.48,1.85,0.64,4.78,0.84,1.12,2.25,1.34
2018,Cody Ceci,OTT,D,74,1669.5166666667,22.561036036036,0.25,0.68,0.5,0.18,0.93,37.68,4.74,5.30,0.2,10.17,6.68,2.73,0.58,0.25,0.79,0.65,0.29,0.29,0,0,0.07,2.12,0.72,4.31,4.64,5.1,0,0,-
2018,Cody Eakin,VGK,C,78,1198.4,15.364102564103,1.1,0.95,0.65,0.3,2.05,67.21,6.01,18.33,0.76,10.46,8.36,6.06,2.55,0.55,0.75,0.8,0.4,0.4,0,0,0.8,1.7,2.55,4.41,5.16,1.75,23.98,23.08,2.55
2018,Cody Goloubef,OTT,D,5,54.116666666667,10.823333333333,0,0,0,0,0,0.00,3.33,0.00,0.11,6.65,4.43,0,0,0,1.11,2.22,1.11,1.11,0,0,0,2.22,0,14.41,4.43,5.54,0,0,-
2018,Cody McLeod,"NSH, NYR",L,38,246.43333333333,6.4850877192982,0.24,0,0,0,0.24,25.00,5.36,4.55,0.53,8.52,7.06,5.6,3.17,0.24,1.22,16.31,4.63,2.68,1.7,0.24,2.68,0.24,1.22,27.27,2.92,2.43,0,0.24,0.00
2018,Colby Cave,"BOS, EDM",C,53,652.58333333333,12.312893081761,0.28,0.46,0.18,0.28,0.74,53.33,5.33,5.17,0.61,9.19,7.36,6.8,3.86,0.37,0.64,1.47,0.74,0.74,0,0,0,1.1,2.02,6.71,4.51,1.65,18.39,18.3,4.61
2018,Colin Blackwell,NSH,C,6,58.433333333333,9.7388888888889,0,0,0,0,0,-,5.13,0.00,0.69,12.32,9.24,9.24,2.05,1.03,1.03,2.05,1.03,1.03,0,0,1.03,3.08,2.05,10.27,12.32,3.08,13.35,16.43,46.03
2018,Colin Miller,VGK,D,65,1276.9833333333,19.645897435897,0.14,1.22,0.61,0.61,1.36,44.62,6.16,2.29,0.25,14.94,8.6,1.93,0.23,0.14,1.17,2.07,1.03,1.03,0,0,0.75,2.16,1.03,5.73,4.98,3.01,0,0,-
2018,Colin White,OTT,C,71,1150.1,16.198591549296,0.73,1.41,0.68,0.73,2.14,66.13,6.42,11.38,0.88,11.89,9.65,8.24,4.49,0.37,1.04,1.25,0.63,0.63,0,0,1.1,1.98,1.1,1.2,3.91,1.83,19.77,21.91,2.47
