Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2013,David Desharnais,MTL,C,37,1986-09-14,Laurier-Station,QC,CAN,CAN,67,180,-,-,-,-,-
2013,David Jones,CGY,R,39,1984-08-10,Guelph,ON,CAN,CAN,75,208,2003,COL,9,27,288
2013,David Krejci,BOS,C,37,1986-04-28,Sternberk,CZE,CZE,72,192,2004,BOS,2,33,63,
2013,David Legwand,"DET, NSH",C,43,1980-08-17,Detroit,MI,USA,USA,74,207,1998,NSH,1,2,2
2013,David Moss,PHX,R,42,1981-12-28,Livonia,MI,USA,USA,76,210,2001,CGY,7,24,220
2013,David Perron,EDM,L,35,1988-05-28,Sherbrooke,QC,CAN,CAN,73,196,2007,STL,1,26,26
2013,David Rundblad,"CHI, PHX",D,33,1990-10-08,Lycksele,SWE,SWE,74,187,2009,STL,1,17,17,
2013,David Savard,CBJ,D,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
2013,David Schlemko,PHX,D,36,1987-05-07,Edmonton,AB,CAN,CAN,73,191,-,-,-,-,-
2013,David Steckel,ANA,C,42,1982-03-15,Milwaukee,WI,USA,USA,78,215,2001,L.A,1,30,30
2013,David Van Der Gulik,COL,L,40,1983-04-20,Abbotsford,BC,CAN,CAN,70,173,2002,CGY,7,9,206
2013,David Warsofsky,BOS,D,33,1990-05-30,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
2013,Denis Grebeshkov,EDM,D,40,1983-10-11,Yaroslavl,RUS,RUS,72,206,2002,L.A,1,18,18,
2013,Dennis Seidenberg,BOS,D,42,1981-07-18,Schwenningen,DEU,DEU,72,199,2001,PHI,6,7,172,
2013,Dennis Wideman,CGY,D,41,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
2013,Derek Dorsett,NYR,R,37,1986-12-20,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
2013,Derek Grant,OTT,C,33,1990-04-20,Abbotsford,BC,CAN,CAN,75,210,2008,OTT,4,28,119
2013,Derek MacKenzie,CBJ,C,42,1981-06-11,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
2013,Derek Morris,PHX,D,45,1978-08-24,Edmonton,AB,CAN,CAN,72,210,1996,CGY,1,13,13
2013,Derek Roy,STL,C,40,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
2013,Derek Smith,CGY,D,39,1984-10-13,Belleville,ON,CAN,CAN,73,197,-,-,-,-,-
2013,Derek Stepan,NYR,C,33,1990-06-18,Hastings,MN,USA,USA,71,196,2008,NYR,2,21,51
2013,Derick Brassard,NYR,C,36,1987-09-22,Hull,QC,CAN,CAN,73,200,2006,CBJ,1,6,6
2013,Deryk Engelland,PIT,D,42,1982-04-03,Edmonton,AB,CAN,CAN,74,212,2000,N.J,6,27,194
2013,Devante Smith-Pelly,ANA,R,31,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
2013,Devin Setoguchi,WPG,R,37,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
2013,Dion Phaneuf,TOR,D,38,1985-04-10,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
2013,Dmitrij Jaskin,STL,R,31,1993-03-23,Omsk,RUS,CZE,74,216,2011,STL,2,11,41,
2013,Dmitry Korobov,T.B,D,35,1989-03-12,Novopolotsk,BLR,BLR,75,230,-,-,-,-,-,
2013,Dmitry Kulikov,FLA,D,33,1990-10-29,Lipetsk,RUS,RUS,73,201,2009,FLA,1,14,14,
2013,Dmitry Orlov,WSH,D,32,1991-07-23,Novokuznetsk,RUS,RUS,71,214,2009,WSH,2,25,55,
2013,Dominic Moore,NYR,C,43,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
2013,Dougie Hamilton,BOS,D,30,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,BOS,1,9,9
2013,Douglas Murray,MTL,D,44,1980-03-12,Bromma,SWE,SWE,75,240,1999,S.J,8,26,241,
2013,Drayson Bowman,CAR,L,35,1989-03-08,Grand Rapids,MI,USA,USA,73,195,2007,CAR,3,11,72
2013,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
2013,Drew Miller,DET,L,40,1984-02-17,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
2013,Drew Shore,FLA,C,33,1991-01-29,Denver,CO,USA,USA,75,209,2009,FLA,2,14,44
2013,Drew Stafford,BUF,R,38,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
2013,Duncan Keith,CHI,D,40,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
2013,Dustin Brown,L.A,R,39,1984-11-04,Ithaca,NY,USA,USA,72,205,2003,L.A,1,13,13
2013,Dustin Byfuglien,WPG,D,39,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
2013,Dustin Jeffrey,"DAL, PIT",L,36,1988-02-27,Sarnia,ON,CAN,CAN,73,205,2007,PIT,6,20,171
2013,Dustin Penner,"ANA, WSH",R,41,1982-09-28,Winkler,MB,CAN,CAN,76,247,-,-,-,-,-
2013,Dwight King,L.A,L,34,1989-07-05,Meadow Lake,SK,CAN,CAN,76,229,2007,L.A,4,18,109
2013,Dylan McIlrath,NYR,D,31,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,NYR,1,10,10
2013,Dylan Olsen,FLA,D,33,1991-01-03,Salt Lake City,UT,USA,CAN,74,223,2009,CHI,1,28,28
2013,Ed Jovanovski,FLA,D,47,1976-06-26,Windsor,ON,CAN,CAN,75,220,1994,FLA,1,1,1
2013,Elias Lindholm,CAR,C,29,1994-12-02,Boden,SWE,SWE,73,202,2013,CAR,1,5,5,
2013,Emerson Etem,ANA,L,31,1992-06-16,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
2013,Eriah Hayes,S.J,R,35,1988-07-07,La Crescent,MN,USA,USA,76,210,-,-,-,-,-
2013,Eric Boulton,NYI,L,47,1976-08-17,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
2013,Eric Brewer,T.B,D,44,1979-04-17,Vernon,BC,CAN,CAN,76,216,1997,NYI,1,5,5
2013,Eric Fehr,WSH,C,38,1985-09-07,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
2013,Eric Gelinas,N.J,D,32,1991-05-08,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
2013,Eric Gryba,OTT,D,35,1988-04-14,Saskatoon,SK,CAN,CAN,76,222,2006,OTT,3,5,68
2013,Eric Nystrom,NSH,L,41,1983-02-14,Syosset,NY,USA,USA,73,200,2002,CGY,1,10,10
2013,Eric O'Dell,WPG,C,33,1990-06-21,Ottawa,ON,CAN,CAN,73,188,2008,ANA,2,9,39
2013,Eric Staal,CAR,C,39,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,CAR,1,2,2
2013,Eric Tangradi,WPG,L,35,1989-02-10,Philadelphia,PA,USA,USA,76,226,2007,ANA,2,12,42
2013,Erik Cole,DAL,L,45,1978-11-06,Oswego,NY,USA,USA,74,205,1998,CAR,3,13,71
2013,Erik Condra,OTT,R,37,1986-08-06,Trenton,MI,USA,USA,71,185,2006,OTT,7,28,211
2013,Erik Gudbranson,FLA,D,32,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,FLA,1,3,3
2013,Erik Gustafsson,PHI,D,35,1988-12-15,Kvissleby,SWE,SWE,70,180,-,-,-,-,-,
2013,Erik Haula,MIN,C,33,1991-03-23,Pori,FIN,FIN,71,191,2009,MIN,7,1,182,
2013,Erik Johnson,COL,D,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2013,Erik Karlsson,OTT,D,33,1990-05-31,Landsbro,SWE,SWE,72,190,2008,OTT,1,15,15,
2013,Evander Kane,WPG,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
2013,Evgeni Malkin,PIT,C,37,1986-07-31,Magnitogorsk,RUS,RUS,75,195,2004,PIT,1,2,2,
2013,Evgeny Kuznetsov,WSH,C,31,1992-05-19,Chelyabinsk,RUS,RUS,74,207,2010,WSH,1,26,26,
2013,Fedor Tyutin,CBJ,D,40,1983-07-19,Izhevsk,RUS,RUS,74,221,2001,NYR,2,10,40,
2013,Filip Forsberg,NSH,L,29,1994-08-13,Ostervala,SWE,SWE,73,205,2012,WSH,1,11,11,
2013,Francis Bouillon,MTL,D,48,1975-10-17,New York City,NY,USA,USA,68,194,-,-,-,-,-
2013,Francois Beauchemin,ANA,D,43,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
2013,Frank Corrado,VAN,D,31,1993-03-26,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
2013,Frans Nielsen,NYI,C,39,1984-04-24,Herning,DNK,DNK,73,186,2002,NYI,3,24,87,
2013,Frazer McLaren,TOR,L,36,1987-10-29,Winnipeg,MB,CAN,CAN,77,230,2007,S.J,7,22,203
2013,Freddie Hamilton,S.J,C,32,1992-01-01,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
2013,Gabriel Bourque,NSH,L,33,1990-09-23,Rimouski,QC,CAN,CAN,70,206,2009,NSH,5,11,132
2013,Gabriel Dumont,MTL,C,33,1990-10-06,Ville Degelis,QC,CAN,CAN,70,195,2009,MTL,5,18,139
2013,Gabriel Landeskog,COL,L,31,1992-11-23,Stockholm,SWE,SWE,73,215,2011,COL,1,2,2,
2013,Garrett Wilson,FLA,L,33,1991-03-16,Barrie,ON,CAN,CAN,74,218,2009,FLA,4,16,107
2013,George Parros,MTL,R,44,1979-12-29,Washington,PA,USA,USA,77,224,1999,L.A,8,7,222
2013,Gilbert Brule,PHX,C,37,1987-01-01,Edmonton,AB,CAN,CAN,71,187,2005,CBJ,1,6,6
2013,Grant Clitsome,WPG,D,38,1985-04-14,Gloucester,ON,CAN,CAN,71,211,2004,CBJ,9,13,271
2013,Greg McKegg,TOR,C,31,1992-06-17,St. Thomas,ON,CAN,CAN,72,195,2010,TOR,3,2,62
2013,Gregory Campbell,BOS,C,40,1983-12-17,London,ON,CAN,CAN,72,188,2002,FLA,3,4,67
2013,Gustav Nyquist,DET,R,34,1989-09-01,Halmstad,SWE,SWE,71,180,2008,DET,4,30,121,
2013,Hal Gill,PHI,D,49,1975-04-06,Concord,MA,USA,USA,79,243,1993,BOS,8,25,207
2013,Hampus Lindholm,ANA,D,30,1994-01-20,Helsingborg,SWE,SWE,76,215,2012,ANA,1,6,6,
2013,Harry Zolnierczyk,PIT,L,36,1987-09-01,Toronto,ON,CAN,CAN,71,180,-,-,-,-,-
2013,Henrik Sedin,VAN,C,43,1980-09-26,Ornskoldsvik,SWE,SWE,74,183,1999,VAN,1,3,3,
2013,Henrik Tallinder,BUF,D,45,1979-01-10,Stockholm,SWE,SWE,76,209,1997,BUF,2,22,48,
2013,Henrik Zetterberg,DET,L,43,1980-10-09,Njurunda,SWE,SWE,72,197,1999,DET,7,24,210,
2013,Ian Cole,STL,D,35,1989-02-21,Ann Arbor,MI,USA,USA,73,225,2007,STL,1,18,18
2013,J.T. Brown,T.B,R,33,1990-07-02,Burnsville,MN,USA,USA,70,182,-,-,-,-,-
2013,J.T. Miller,NYR,L,31,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
2013,Jack Hillen,WSH,D,38,1986-01-24,Minnetonka,MN,USA,USA,70,190,-,-,-,-,-
2013,Jack Johnson,CBJ,D,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2013,Jack Skille,CBJ,R,36,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
2013,Jacob Josefson,N.J,C,33,1991-03-02,Stockholm,SWE,SWE,72,196,2009,N.J,1,20,20,
2013,Jacob Trouba,WPG,D,30,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
2013,Jaden Schwartz,STL,L,31,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,STL,1,14,14
2013,Jake Dowell,MIN,C,39,1985-03-04,Eau Claire,WI,USA,USA,72,200,2004,CHI,5,11,140
2013,Jake Gardiner,TOR,D,33,1990-07-04,Minnetonka,MN,USA,USA,74,203,2008,ANA,1,17,17
2013,Jake McCabe,BUF,D,30,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
2013,Jake Muzzin,L.A,D,35,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,PIT,5,20,141
2013,Jakob Silfverberg,ANA,R,33,1990-10-13,Gävle,SWE,SWE,73,207,2009,OTT,2,9,39,
2013,Jakub Kindl,DET,D,37,1987-02-10,Sumperk,CZE,CZE,75,199,2005,DET,1,19,19,
2013,Jakub Voracek,PHI,R,34,1989-08-15,Kladno,CZE,CZE,74,216,2007,CBJ,1,7,7,
2013,James Neal,PIT,"L, R",36,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,DAL,2,3,33
2013,James Sheppard,S.J,C,35,1988-04-25,Halifax,NS,CAN,CAN,73,215,2006,MIN,1,9,9
2013,James Wisniewski,CBJ,D,40,1984-02-21,Canton,MI,USA,USA,71,203,2002,CHI,5,25,156
2013,James Wright,WPG,C,34,1990-03-24,Saskatoon,SK,CAN,CAN,76,210,2008,T.B,4,26,117
2013,James van Riemsdyk,TOR,L,34,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
2013,Jamie Benn,DAL,L,34,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
2013,Jamie Devane,TOR,L,33,1991-02-20,Mississauga,ON,CAN,CAN,77,232,2009,TOR,3,7,68
2013,Jamie McBain,BUF,D,36,1988-02-25,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
2013,Jamie McGinn,COL,L,35,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
2013,Jamie Oleksiak,DAL,D,31,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,DAL,1,14,14
2013,Jan Hejda,COL,D,45,1978-06-18,Prague,CZE,CZE,76,230,2003,BUF,4,5,106,
2013,Jannik Hansen,VAN,R,38,1986-03-15,Rødovre,DNK,DNK,73,198,2004,VAN,9,29,287,
2013,Jared Boll,CBJ,R,37,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
2013,Jared Cowen,OTT,D,33,1991-01-25,Saskatoon,SK,CAN,CAN,77,238,2009,OTT,1,9,9
2013,Jared Spurgeon,MIN,D,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
2013,Jarome Iginla,BOS,R,46,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
2013,Jaromir Jagr,N.J,R,52,1972-02-15,Kladno,CZE,CZE,75,230,1990,PIT,1,5,5,
2013,Jarred Tinordi,MTL,D,32,1992-02-20,Burnsville,MN,USA,USA,78,229,2010,MTL,1,22,22
2013,Jarret Stoll,L.A,C,41,1982-06-24,Melville,SK,CAN,CAN,73,216,2002,EDM,2,6,36
2013,Jason Akeson,PHI,R,33,1990-06-03,Ottawa,ON,CAN,CAN,70,185,-,-,-,-,-
2013,Jason Chimera,WSH,L,44,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
2013,Jason Demers,S.J,D,35,1988-06-09,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
2013,Jason Garrison,VAN,D,39,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
2013,Jason Pominville,MIN,R,41,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
2013,Jason Spezza,OTT,C,40,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,OTT,1,2,2
2013,Jason Zucker,MIN,L,32,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,MIN,2,29,59
2013,Jay Beagle,WSH,C,38,1985-10-16,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2013,Jay Bouwmeester,STL,D,40,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
2013,Jay Harrison,CAR,D,41,1982-11-03,Oshawa,ON,CAN,CAN,76,188,2001,TOR,3,19,82
2013,Jay McClement,TOR,C,41,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
2013,Jay Rosehill,PHI,L,38,1985-07-16,Olds,AB,CAN,CAN,75,215,2003,T.B,7,30,227
2013,Jayson Megna,PIT,C,34,1990-02-01,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
2013,Jean-Gabriel Pageau,OTT,C,31,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,OTT,4,5,96
2013,Jean-Philippe Cote,T.B,D,41,1982-04-22,Charlesbourg,QC,CAN,CAN,74,216,2000,TOR,9,4,265
2013,Jeff Carter,L.A,C,39,1985-01-01,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2013,Jeff Halpern,PHX,C,47,1976-05-03,Washington,DC,USA,USA,72,190,-,-,-,-,-
2013,Jeff Petry,EDM,D,36,1987-12-09,Ann Arbor,MI,USA,USA,75,209,2006,EDM,2,15,45
2013,Jeff Skinner,CAR,L,31,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
2013,Jeremy Morin,CHI,L,32,1991-04-16,Auburn,NY,USA,USA,73,195,2009,ATL,2,15,45
2013,Jeremy Welsh,VAN,C,35,1988-04-30,Bayfield,ON,CAN,CAN,75,210,-,-,-,-,-
2013,Jerred Smithson,TOR,C,45,1979-02-04,Vernon,BC,CAN,CAN,75,209,-,-,-,-,-
2013,Jerry D'Amigo,TOR,R,33,1991-02-19,Binghamton,NY,USA,USA,71,200,2009,TOR,6,7,158
2013,Jesper Fast,NYR,R,32,1991-12-02,Nassjo,SWE,SWE,73,191,2010,NYR,6,7,157,
2013,Jesse Joensuu,EDM,L,36,1987-10-05,Pori,FIN,FIN,76,213,2006,NYI,2,30,60,
2013,Jesse Winchester,FLA,C,40,1983-10-04,Long Sault,ON,CAN,CAN,73,188,-,-,-,-,-
2013,Jim Slater,WPG,C,41,1982-12-09,Lapeer,MI,USA,USA,72,195,2002,ATL,1,30,30
2013,Jimmy Hayes,"CHI, FLA",R,34,1989-11-21,Dorchester,MA,USA,USA,77,215,2008,TOR,2,30,60
2013,Jiri Hudler,CGY,R,40,1984-01-04,Olomouc,CZE,CZE,70,190,2002,DET,2,28,58,
2013,Jiri Tlusty,CAR,L,36,1988-03-16,Slany,CZE,CZE,72,205,2006,TOR,1,13,13,
2013,Joakim Andersson,DET,C,35,1989-02-05,Munkedal,SWE,SWE,74,211,2007,DET,3,27,88,
2013,Joakim Nordstrom,CHI,L,32,1992-02-25,Stockholm,SWE,SWE,73,194,2010,CHI,3,30,90,
2013,Joe Colborne,CGY,C,34,1990-01-30,Calgary,AB,CAN,CAN,77,221,2008,BOS,1,16,16
2013,Joe Corvo,OTT,D,46,1977-06-20,Oak Park,IL,USA,USA,72,204,1997,L.A,4,3,83
2013,Joe Pavelski,S.J,C,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
2013,Joe Piskula,NSH,D,39,1984-07-05,Antigo,WI,USA,USA,75,205,-,-,-,-,-
2013,Joe Thornton,S.J,C,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
2013,Joe Vitale,PIT,C,38,1985-08-20,St. Louis,MO,USA,USA,71,205,2005,PIT,7,1,195
2013,Joe Whitney,N.J,R,36,1988-02-06,Reading,MA,USA,USA,66,167,-,-,-,-,-
2013,Joel Ward,WSH,R,43,1980-12-02,North York,ON,CAN,CAN,73,225,-,-,-,-,-
2013,Joey Crabb,FLA,R,41,1983-04-03,Anchorage,AK,USA,USA,73,188,2002,NYR,7,29,226
2013,Joffrey Lupul,TOR,L,40,1983-09-23,Fort Saskatchewan,AB,CAN,CAN,73,206,2002,ANA,1,7,7
2013,Johan Franzen,DET,R,44,1979-12-23,Vetlanda,SWE,SWE,76,232,2004,DET,3,32,97,
2013,Johan Larsson,BUF,C,31,1992-07-25,Lau,SWE,SWE,71,206,2010,MIN,2,26,56,
2013,Johan Sundstrom,NYI,C,31,1992-09-21,Gothenburg,SWE,SWE,75,201,2011,NYI,2,20,50,
2013,John Albert,WPG,C,35,1989-01-19,Cleveland,OH,USA,USA,71,188,2007,ATL,6,24,175
2013,John Carlson,WSH,D,34,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
2013,John Erskine,WSH,D,43,1980-06-26,Kingston,ON,CAN,CAN,76,220,1998,DAL,2,12,39
2013,John McCarthy,S.J,C,37,1986-08-09,Boston,MA,USA,USA,73,195,2006,S.J,7,19,202
2013,John Mitchell,COL,C,39,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
2013,John Moore,NYR,D,33,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,CBJ,1,21,21
2013,John Persson,NYI,L,31,1992-05-18,Ostersund,SWE,SWE,75,222,2011,NYI,5,4,125,
2013,John Scott,BUF,L,41,1982-09-26,Edmonton,AB,CAN,CAN,80,260,-,-,-,-,-
2013,John Tavares,NYI,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
2013,John-Michael Liles,"CAR, TOR",D,43,1980-11-25,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
2013,Johnny Boychuk,BOS,D,40,1984-01-19,Edmonton,AB,CAN,CAN,74,227,2002,COL,2,31,61
2013,Johnny Gaudreau,CGY,L,30,1993-08-13,Salem,NJ,USA,USA,69,165,2011,CGY,4,13,104
2013,Johnny Oduya,CHI,D,42,1981-10-01,Stockholm,SWE,SWE,72,191,2001,WSH,7,25,221,
2013,Jon Merrill,N.J,D,32,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,N.J,2,8,38
2013,Jonas Brodin,MIN,D,30,1993-07-12,Karlstad,SWE,SWE,74,196,2011,MIN,1,10,10,
2013,Jonathan Ericsson,DET,D,40,1984-03-02,Karlskrona,SWE,SWE,76,218,2002,DET,9,31,291,
2013,Jonathan Huberdeau,FLA,L,30,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
2013,Jonathan Racine,FLA,D,30,1993-05-28,Montreal,QC,CAN,CAN,74,194,2011,FLA,3,26,87
2013,Jonathan Toews,CHI,C,35,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
2013,Jonathon Blum,MIN,D,35,1989-01-30,Long Beach,CA,USA,USA,73,188,2007,NSH,1,23,23
2013,Joonas Nattinen,MTL,C,33,1991-01-03,Jamsa,FIN,FIN,75,192,2009,MTL,3,4,65,
2013,Jordan Caron,BOS,R,33,1990-11-02,Sayabec,QC,CAN,CAN,75,204,2009,BOS,1,25,25
2013,Jordan Eberle,EDM,R,33,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
2013,Jordan Leopold,STL,D,43,1980-08-03,Golden Valley,MN,USA,USA,73,206,1999,ANA,2,16,44
2013,Jordan Nolan,L.A,C,34,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,L.A,7,5,186
2013,Jordan Schroeder,VAN,C,33,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
2013,Jordan Staal,CAR,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2013,Jordan Szwarz,PHX,R,32,1991-05-14,Burlington,ON,CAN,CAN,71,192,2009,PHX,4,6,97
2013,Jordie Benn,DAL,D,36,1987-07-26,Victoria,BC,CAN,CAN,74,201,-,-,-,-,-
2013,Jordin Tootoo,DET,R,41,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
2013,Josh Bailey,NYI,R,34,1989-10-02,Bowmanville,ON,CAN,CAN,73,200,2008,NYI,1,9,9
2013,Josh Gorges,MTL,D,39,1984-08-14,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
2013,Josh Leivo,TOR,L,30,1993-05-26,Innisfil,ON,CAN,CAN,74,192,2011,TOR,3,25,86
2013,Julian Melchiori,WPG,D,32,1991-12-06,Richmond Hill,ON,CAN,CAN,77,222,2010,ATL,3,27,87
2013,Julien Brouillette,WSH,D,37,1986-12-05,St-Esprit,QC,CAN,CAN,71,185,-,-,-,-,-
2013,Jussi Jokinen,PIT,L,41,1983-04-01,Kalajoki,FIN,FIN,72,191,2001,DAL,6,27,192,
2013,Justin Abdelkader,DET,L,37,1987-02-25,Muskegon,MI,USA,USA,74,213,2005,DET,2,12,42
2013,Justin Braun,S.J,D,37,1987-02-10,Minneapolis,MN,USA,USA,74,205,2007,S.J,7,20,201
2013,Justin Falk,NYR,D,35,1988-10-11,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
2013,Justin Faulk,CAR,D,32,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
2013,Justin Florek,BOS,L,33,1990-05-18,Marquette,MI,USA,USA,76,205,2010,BOS,5,15,135
2013,Justin Fontaine,MIN,R,36,1987-11-06,Bonnyville,AB,CAN,CAN,70,174,-,-,-,-,-
2013,Justin Johnson,NYI,R,42,1981-05-05,Anchorage,AK,USA,USA,73,220,-,-,-,-,-
2013,Justin Schultz,EDM,D,33,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,ANA,2,13,43
2013,Justin Williams,L.A,R,42,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,PHI,1,28,28
2013,Karl Alzner,WSH,D,35,1988-09-24,Burnaby,BC,CAN,CAN,75,213,2007,WSH,1,5,5
2013,Karl Stollery,COL,D,36,1987-11-21,Camrose,AB,CAN,CAN,71,180,-,-,-,-,-
2013,Keaton Ellerby,WPG,D,35,1988-11-05,Strathmore,AB,CAN,CAN,77,220,2007,FLA,1,10,10
2013,Keith Aucoin,STL,C,45,1978-11-06,Waltham,MA,USA,USA,68,171,-,-,-,-,-
2013,Keith Aulie,T.B,D,34,1989-06-11,Rouleau,SK,CAN,CAN,78,222,2007,CGY,4,25,116
2013,Keith Ballard,MIN,D,41,1982-11-26,Baudette,MN,USA,USA,71,204,2002,BUF,1,11,11
2013,Keith Yandle,PHX,D,37,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
2013,Kellan Lain,VAN,L,34,1989-08-11,Oakville,ON,CAN,CAN,78,188,-,-,-,-,-
2013,Kenny Agostino,CGY,L,31,1992-04-30,Morristown,NJ,USA,USA,72,204,2010,PIT,5,20,140
2013,Kevan Miller,BOS,D,36,1987-11-15,Los Angeles,CA,USA,USA,74,210,-,-,-,-,-
2013,Kevin Bieksa,VAN,D,42,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
2013,Kevin Connauton,DAL,D,34,1990-02-23,Edmonton,AB,CAN,CAN,74,205,2009,VAN,3,22,83
2013,Kevin Czuczman,NYI,D,33,1991-01-09,Port Elgin,ON,CAN,CAN,75,195,-,-,-,-,-
2013,Kevin Klein,"NSH, NYR",D,39,1984-12-13,Kitchener,ON,CAN,CAN,73,206,2003,NSH,2,7,37
2013,Kevin Porter,BUF,C,38,1986-03-12,Detroit,MI,USA,USA,72,190,2004,PHX,4,21,119
2013,Kevin Shattenkirk,STL,D,35,1989-01-29,New Rochelle,NY,USA,USA,72,212,2007,COL,1,14,14
