PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS
Brian Ferlin,-,24,RW,Right,BOS,Standard (2-way),24,,1,UFAGroup 6,2017,"$725,000","$725,000","$725,000","$725,000",$0,$0
Andrew Bodnarchuk,-,27,LD,Left,DAL,Standard (2-way),27,,2,UFA,2018,"$725,000","$725,000","$700,000","$700,000",$0,$0
Daniel Carr,-,24,LW,Left,MTL,Standard (1-way),24,,2,UFANo QO,2018,"$725,000","$725,000","$725,000","$625,000","$100,000",$0
Dante Salituro,-,19,C,Right,CBJ,Entry-Level,19,,3,UFANo QO,2019,"$725,000","$733,333","$625,000","$575,000","$50,000",$0
Beau Bennett,-,24,"RW, LW",Right,NJD,Standard (1-way),24,,1,UFANo QO,2017,"$725,000","$725,000","$725,000","$725,000",$0,$0
Iiro Pakarinen,-,24,RW,Right,EDM,Standard (1-way),24,,1,RFA,2017,"$725,000","$725,000","$725,000","$725,000",$0,$0
Tyler Pitlick,NYR,24,RW,Right,EDM,Standard (2-way),24,,1,UFAGroup 6,2017,"$725,000","$725,000","$725,000","$725,000",$0,$0
Stephen Johns,-,24,RD,Right,DAL,Standard (1-way),23,,2,RFA,2018,"$725,000","$725,000","$650,000","$650,000",$0,$0
Christian Folin,-,25,RD,Right,MIN,Standard (1-way),24,,2,UFANo QO,2017,"$725,000","$725,000","$850,000","$850,000",$0,$0
Keith Kinkaid,NJD,26,G,Left,NJD,Standard (1-way),25,,2,UFA,2017,"$725,000","$725,000","$750,000","$750,000",$0,$0
Joseph Cramarossa,-,23,C,Left,ANA,Standard (2-way),23,,1,UFANo QO,2017,"$724,500","$724,500","$724,500","$724,500",$0,$0
Ethan Bear,WSH,19,RD,Right,EDM,Entry-Level,19,,3,RFA,2020,"$721,667","$800,000",$0,"-$80,000","$80,000",$0
Connor Hobbs,-,19,D,Right,WSH,Entry-Level,19,,3,UFANo QO,2020,"$721,667","$800,000",$0,"-$80,000","$80,000",$0
Kole Sherwood,-,19,"RW, C",Right,CBJ,Entry-Level,18,,3,10.2(c),2020,"$721,667","$805,000",$0,"-$85,000","$85,000",$0
Chase De Leo,ANA,20,"C, LW, RW",Left,WPG,Entry-Level,20,,3,RFA,2018,"$720,833","$875,000","$712,500","$625,000","$87,500","$162,500"
Jonas Siegenthaler,NJD,19,LD,Left,WSH,Entry-Level,18,,3,RFA,2020,"$720,000","$894,167",$0,"-$92,500","$92,500",$0
Thomas Vannelli,-,21,RD,Right,STL,Entry-Level,19,,3,UFANo QO,2018,"$720,000","$902,500","$717,500","$625,000","$92,500","$207,500"
Scott Kosmachuk,-,22,RW,Right,WPG,Entry-Level,19,,3,UFANo QO,2017,"$720,000","$894,167","$725,000","$725,000",$0,"$107,500"
Nicholas Baptiste,-,20,RW,Right,BUF,Entry-Level,19,,3,RFA,2018,"$718,333","$878,333","$740,000","$650,000","$90,000","$160,000"
Brandon Gignac,MTL,18,C,Left,NJD,Entry-Level,18,,3,UFANo QO,2021,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Mitch Vande Sompel,-,19,LD,Left,NYI,Entry-Level,19,,3,10.2(c),2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Thomas Schemitsch,-,19,RD,Right,FLA,Entry-Level,19,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Frédéric Allard,-,18,RD,Right,NSH,Entry-Level,18,,3,RFA,2021,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Graham Knott,-,19,LW,Left,CHI,Entry-Level,19,,3,UFANo QO,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Samuel Girard,COL,18,LD/RD,Left,NSH,Entry-Level,18,,3,RFA,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Blake Speers,-,19,C,Right,NJD,Entry-Level,19,,3,RFA,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Colton White,ANA,19,LD,Left,NJD,Entry-Level,19,,3,RFA,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Deven Sideroff,-,19,RW,Right,ANA,Entry-Level,19,,3,UFANo QO,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Dennis Yan,-,19,LW,Left,TBL,Entry-Level,19,,3,UFANo QO,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Anton Lindholm,-,21,LD,Left,COL,Entry-Level,21,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Anthony Cirelli,TBL,18,"C, LW",Left,TBL,Entry-Level,19,,3,RFA,2020,"$717,500","$925,000",$0,"-$92,500","$92,500",$0
Justin Kirkland,ARI,19,"LW, RW",Left,NSH,Entry-Level,19,,3,UFANo QO,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Luke Johnson,-,21,C,Right,CHI,Entry-Level,21,,3,UFANo QO,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Juho Lammikko,-,20,"C, LW",Left,FLA,Entry-Level,20,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Adam Gilmour,-,22,"C, RW",Right,MIN,Entry-Level,22,,2,UFANo QO,2018,"$717,500","$925,000","$692,500","$600,000","$92,500","$232,500"
Robin Norell,-,21,LD,Left,CHI,Entry-Level,21,,3,UFANo QO,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Kyle Wood,-,20,RD,Right,ARI,Entry-Level,20,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Nick Seeler,PHI,23,LD/RD,Left,MIN,Entry-Level,23,,2,RFA,2018,"$717,500","$925,000","$692,500","$600,000","$92,500","$232,500"
Tom Parisi,-,22,D,Left,MTL,Entry-Level,22,,2,UFANo QO,2018,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Eric Cornel,-,20,C,Right,BUF,Entry-Level,20,,3,UFANo QO,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Michael Amadio,VGK,20,"RW, LW",Right,LAK,Entry-Level,20,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Alex Schoenborn,-,20,C,Right,SJS,Entry-Level,20,,3,UFANo QO,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Kevin Labanc,SJS,20,"RW, LW",Right,SJS,Entry-Level,20,,3,RFA,2019,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Markus Hännikäinen,-,23,LW,Left,CBJ,Entry-Level,22,,2,RFA,2017,"$717,500","$925,000","$742,500","$650,000","$92,500","$182,500"
Vinnie Hinostroza,PIT,22,"RW, LW",Right,CHI,Entry-Level,21,,3,RFA,2018,"$717,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Reid Boucher,-,22,LW,Left,NJD,Standard (2-way),22,,1,RFA,2017,"$715,000","$715,000","$715,000","$715,000",$0,$0
Xavier Ouellet,PIT,22,LD/RD,Left,DET,Standard (1-way),22,,1,RFA,2017,"$715,000","$715,000","$715,000","$680,000","$35,000",$0
Gregory Chase,-,21,C,Right,EDM,Entry-Level,19,,3,UFANo QO,2018,"$715,000","$925,000","$742,500","$650,000","$92,500","$182,500"
Julius Bergman,-,20,RD,Right,SJS,Entry-Level,18,,3,UFANo QO,2019,"$714,167","$863,333","$692,500","$600,000","$92,500","$232,500"
Vitek Vanecek,SJS,20,G,Left,WSH,Entry-Level,18,,3,RFA,2019,"$714,167","$863,333","$692,500","$600,000","$92,500","$232,500"
Zachary Fucale,-,21,G,Left,MTL,Entry-Level,18,,3,UFANo QO,2018,"$714,167","$863,333","$700,000","$700,000",$0,"$132,500"
Gustav Bouramman,-,19,RD,Right,MIN,Entry-Level,19,,3,RFA,2020,"$713,333","$800,000",$0,"-$80,000","$80,000",$0
Nelson Nogier,-,20,RD,Right,WPG,Entry-Level,20,,3,RFA,2019,"$713,333","$771,667","$650,000","$575,000","$75,000","$100,000"
Chris VandeVelde,-,29,"C, LW",Left,PHI,Standard (1-way),28,,2,UFA,2017,"$712,500","$712,500","$725,000","$725,000",$0,$0
Pierre-Édouard Bellemare,SEA,31,"C, LW",Left,PHI,Standard (1-way),29,,2,UFA,2017,"$712,500","$712,500","$725,000","$725,000",$0,$0
Brett Pollock,-,20,C,Left,DAL,Entry-Level,19,,3,UFANo QO,2019,"$711,667","$894,167","$692,500","$600,000","$92,500","$232,500"
Christian Djoos,-,21,LD,Left,WSH,Entry-Level,20,,3,RFA,2017,"$711,667","$793,333","$830,000","$750,000","$80,000",$0
Chris Tierney,NJD,22,C,Left,SJS,Entry-Level,18,,3,RFA,2017,"$711,667","$894,167","$700,000","$700,000",$0,"$132,500"
Colin Stevens,-,23,G,Left,FLA,Entry-Level,22,,2,UFANo QO,2017,"$710,000","$850,000","$735,000","$650,000","$85,000","$115,000"
Dillon Fournier,-,22,LD,Left,CHI,Entry-Level,20,,3,10.2(c),2017,"$709,167","$925,000","$767,500","$675,000","$92,500","$157,500"
Pheonix Copley,LAK,24,G,Left,STL,Standard (2-way),24,,1,UFAGroup 6,2017,"$708,750","$708,750","$708,750","$708,750",$0,$0
Keegan Kolesar,VGK,19,RW,Right,CBJ,Entry-Level,18,,3,RFA,2020,"$708,333","$910,833",$0,"-$92,500","$92,500",$0
Erik Cernak,TBL,19,RD,Right,LAK,Entry-Level,18,,3,RFA,2020,"$708,333","$900,833",$0,"-$92,500","$92,500",$0
Martin Réway,-,21,"LW, C",Left,MTL,Entry-Level,21,,3,RFA,2019,"$706,666","$853,333","$667,500","$575,000","$92,500","$257,500"
Spencer Watson,-,20,LW,Left,LAK,Entry-Level,20,,3,UFANo QO,2019,"$705,833","$808,333","$655,000","$575,000","$80,000","$145,000"
Lukas Bengtsson,-,22,RD,Right,PIT,Entry-Level,22,,2,RFA,2018,"$705,000","$925,000","$667,500","$575,000","$92,500","$257,500"
Nicolas Roy,VGK,19,"C, RW",Right,CAR,Entry-Level,19,,3,RFA,2020,"$705,000","$800,000",$0,"-$80,000","$80,000",$0
Caleb Jones,COL,19,LD/RD,Left,EDM,Entry-Level,19,,3,RFA,2020,"$705,000","$800,000",$0,"-$80,000","$80,000",$0
Sean Maguire,-,24,G,Left,PIT,Entry-Level,24,,2,UFANo QO,2018,"$705,000","$925,000","$667,500","$575,000","$92,500","$257,500"
Kyle Schempp,-,22,C,Left,NYI,Entry-Level,22,,2,UFANo QO,2018,"$705,000","$925,000","$667,500","$575,000","$92,500","$257,500"
Adam Carlson,-,22,G,Left,WSH,Entry-Level,22,,2,UFANo QO,2018,"$705,000","$925,000","$667,500","$575,000","$92,500","$257,500"
Andrew Mangiapane,CGY,20,"RW, LW",Left,CGY,Entry-Level,20,,3,RFA,2019,"$705,000","$800,000","$655,000","$575,000","$80,000","$145,000"
Teddy Blueger,VAN,21,"C, LW",Left,PIT,Entry-Level,22,,2,RFA,2018,"$705,000","$925,000","$667,500","$575,000","$92,500","$257,500"
Adam Helewka,-,20,LW,Left,SJS,Entry-Level,21,,3,RFA,2019,"$705,000","$800,000","$655,000","$575,000","$80,000","$145,000"
Travis Boyd,ARI,22,"C, RW",Right,WSH,Entry-Level,22,,2,RFA,2017,"$705,000","$925,000","$742,500","$650,000","$92,500","$182,500"
Valentin Zykov,-,21,LW,Right,LAK,Entry-Level,19,,3,RFA,2018,"$705,000","$894,167","$727,500","$635,000","$92,500","$197,500"
Chris Martenet,-,19,LD,Left,DAL,Entry-Level,19,,3,UFANo QO,2019,"$703,333","$721,667","$645,000","$575,000","$70,000","$55,000"
Francis Perron,-,20,LW,Left,OTT,Entry-Level,20,,3,RFA,2019,"$703,333","$783,333","$650,000","$575,000","$75,000","$100,000"
Mackenzie Blackwood,SJS,19,G,Left,NJD,Entry-Level,18,,3,RFA,2020,"$703,333","$919,167",$0,"-$92,500","$92,500",$0
Guillaume Brisebois,VAN,18,LD,Left,VAN,Entry-Level,17,,3,RFA,2020,"$703,333","$894,167",$0,"-$92,500","$92,500",$0
Brendan Guhle,-,18,LD,Left,BUF,Entry-Level,18,,3,RFA,2020,"$703,333","$894,167",$0,"-$92,500","$92,500",$0
Brian Hart,-,22,RW,Right,TBL,Entry-Level,21,,3,RFA,2018,"$703,333","$703,333","$715,000","$650,000","$65,000",$0
Madison Bowey,-,21,RD,Right,WSH,Entry-Level,19,,3,RFA,2018,"$703,333","$902,500","$692,500","$600,000","$92,500","$232,500"
Oskar Sundqvist,STL,22,"RW, C",Right,PIT,Entry-Level,20,,3,RFA,2017,"$700,833","$925,000","$792,500","$700,000","$92,500","$132,500"
Jack Skille,-,29,RW,Right,VAN,Standard (1-way),29,,1,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Michael Leighton,-,35,G,Left,CAR,35+ (2-way),35,,1,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Matthew Carle,-,31,LD,Left,NSH,Standard (1-way),31,,1,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Andrey Pedan,-,22,LD,Left,VAN,Standard (2-way),23,,1,RFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Korbinian Holzer,-,28,RD,Right,ANA,Standard (1-way),28,,1,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Landon Ferraro,-,24,"C, RW",Right,STL,Standard (2-way),24,,1,UFANo QO,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Fredrik Claesson,-,23,LD,Left,OTT,Standard (2-way),23,,1,RFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Linden Vey,-,24,"RW, C",Right,CGY,Standard (2-way),24,,1,RFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Luke Gazdic,-,26,LW,Left,NJD,Standard (2-way),26,,1,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Magnus Pääjärvi,-,25,"LW, RW",Left,STL,Standard (1-way),25,,1,RFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Conner Bleackley,-,20,C,Right,STL,Entry-Level,20,,3,UFANo QO,2019,"$700,000","$750,000","$650,000","$575,000","$75,000","$100,000"
Jarred Tinordi,CHI,24,LD,Left,ARI,Standard (2-way),24,,1,UFAGroup 6,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Philip Varone,-,25,C,Left,OTT,Standard (2-way),25,,1,UFAGroup 6,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Greg McKegg,EDM,24,"C, LW",Left,FLA,Standard (2-way),24,,1,UFAGroup 6,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Michal Kempný,-,25,LD,Left,CHI,Entry-Level,25,,1,RFA,2017,"$700,000","$1,137,500","$700,000","$607,500","$92,500","$437,500"
Cal O'Reilly,-,29,C,Left,BUF,Standard (1-way),28,,2,UFA,2017,"$700,000","$700,000","$700,000","$700,000",$0,$0
Josh Wesley,-,20,D,Right,CAR,Entry-Level,20,,3,UFANo QO,2019,"$695,000","$713,333","$645,000","$575,000","$70,000","$55,000"
Vaclav Karabacek,-,20,LW,Left,BUF,Entry-Level,20,,3,RFA,2019,"$695,000","$700,001","$640,556","$575,000","$65,556","$15,004"
Clark Bishop,CGY,20,"C, LW",Left,CAR,Entry-Level,20,,3,RFA,2019,"$695,000","$713,333","$645,000","$575,000","$70,000","$55,000"
Jack Dougherty,-,20,RD,Right,NSH,Entry-Level,19,,3,UFANo QO,2019,"$695,000","$902,500","$667,500","$575,000","$92,500","$257,500"
Blake Siebenaler,-,20,RD,Right,CBJ,Entry-Level,19,,3,UFANo QO,2019,"$695,000","$910,833","$667,500","$575,000","$92,500","$257,500"
Tobias Lindberg,-,20,LW,Left,OTT,Entry-Level,20,,3,RFA,2018,"$693,333","$850,000","$685,000","$600,000","$85,000","$165,000"
Jan Kostalek,-,21,RD,Right,WPG,Entry-Level,20,,3,UFANo QO,2018,"$693,333","$850,000","$685,000","$600,000","$85,000","$165,000"
Martin Lundberg,-,26,"LW, C, RW",Left,CHI,Entry-Level,26,,1,UFA,2017,"$692,500","$925,000","$692,500","$600,000","$92,500","$232,500"
Daniel Sprong,DET,19,"RW, LW",Right,PIT,Entry-Level,18,,3,10.2(c),2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Michael Bunting,PIT,20,LW,Left,ARI,Entry-Level,20,,3,RFA,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Dominik Simon,-,21,"RW, LW",Left,PIT,Entry-Level,21,,3,RFA,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Hunter Smith,-,20,RW,Right,CGY,Entry-Level,19,,3,UFANo QO,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Riley Barber,-,22,RW,Right,WSH,Entry-Level,21,,3,RFA,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Juuse Saros,NSH,21,G,Left,NSH,Entry-Level,20,,3,RFA,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Dylan Labbé,-,21,LD,Left,MIN,Entry-Level,20,,3,UFANo QO,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Ryan Kujawinski,-,21,C,Left,NJD,Entry-Level,20,,3,UFANo QO,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Grayson Downing,-,24,C,Left,MIN,Entry-Level,23,,2,UFANo QO,2017,"$692,500","$925,000","$692,500","$600,000","$92,500","$232,500"
Nick Moutrey,-,21,C,Left,CBJ,Entry-Level,20,,3,UFANo QO,2018,"$692,500","$925,000","$667,500","$575,000","$92,500","$257,500"
Viktor Lööv,-,23,LD,Left,TOR,Entry-Level,21,,3,RFA,2017,"$692,500","$925,000","$742,500","$650,000","$92,500","$182,500"
Jacob Moverare,LAK,17,LD,Left,LAK,Entry-Level,17,,3,RFA,2021,"$691,667","$691,667",$0,"-$60,000","$60,000",$0
Nick Ebert,-,22,RD,Right,LAK,Entry-Level,20,,3,UFANo QO,2017,"$691,666","$785,833","$766,250","$700,000","$66,250",$0
Denis Malgin,-,19,"LW, RW",Right,FLA,Entry-Level,19,,3,RFA,2019,"$690,000","$693,333","$640,000","$575,000","$65,000","$10,000"
Jonne Tammela,-,18,"RW, LW",Left,TBL,Entry-Level,18,,3,RFA,2020,"$690,000","$690,000",$0,"-$63,888","$63,888",$0
Ben Thomas,-,20,RD,Right,TBL,Entry-Level,20,,3,RFA,2019,"$690,000","$690,000","$638,888","$575,000","$63,888",$0
Garnet Hathaway,PHI,24,"RW, LW",Right,CGY,Entry-Level,23,,2,RFA,2017,"$690,000","$775,000","$722,500","$650,000","$72,500","$2,500"
William Carrier,VGK,21,LW,Left,STL,Entry-Level,18,,3,RFA,2018,"$689,167","$856,667","$650,000","$650,000",$0,"$160,000"
Steve Michalek,-,22,G,Left,MIN,Entry-Level,22,,2,RFA,2017,"$687,500","$750,000","$725,000","$650,000","$75,000","$25,000"
Chase Lang,-,19,"RW, C",Right,MIN,Entry-Level,19,,3,UFANo QO,2019,"$686,667","$686,667","$635,000","$575,000","$60,000",$0
Andrew Nielsen,-,19,LD,Left,TOR,Entry-Level,18,,3,UFANo QO,2020,"$686,667","$910,833",$0,"-$92,500","$92,500",$0
Luke Opilka,-,19,G,Left,STL,Entry-Level,18,,3,RFA,2020,"$686,667","$919,167",$0,"-$92,500","$92,500",$0
Vili Saarijärvi,CHI,19,RD,Right,DET,Entry-Level,18,,3,RFA,2020,"$686,667","$919,167",$0,"-$92,500","$92,500",$0
Axel Holmström,-,20,C,Left,DET,Entry-Level,19,,3,UFANo QO,2019,"$686,667","$894,167","$667,500","$575,000","$92,500","$257,500"
Brayden Point,TBL,20,"C, RW",Right,TBL,Entry-Level,19,,3,RFA,2019,"$686,667","$919,167","$667,500","$575,000","$92,500","$257,500"
Dominic Turgeon,-,20,C,Left,DET,Entry-Level,19,,3,RFA,2019,"$686,667","$919,167","$667,500","$575,000","$92,500","$257,500"
Troy Donnay,-,22,RD,Right,NYR,Entry-Level,19,,3,UFANo QO,2017,"$686,667","$803,333","$700,000","$700,000",$0,"$20,000"
Connor Brown,EDM,22,"RW, LW",Right,TOR,Entry-Level,19,,3,RFA,2017,"$686,667","$894,167","$650,000","$650,000",$0,"$182,500"
Alexandre Fortin,-,19,"C, LW",Left,CHI,Entry-Level,19,,3,UFANo QO,2020,"$685,000","$685,000",$0,"-$60,000","$60,000",$0
Brycen Martin,-,20,D,Left,BUF,Entry-Level,20,,3,UFANo QO,2019,"$685,000","$685,000","$635,000","$575,000","$60,000",$0
Steven Hodges,-,22,C,Left,FLA,Entry-Level,20,,3,UFANo QO,2017,"$685,000","$850,000","$710,000","$625,000","$85,000","$140,000"
Lucas Wallmark,-,20,C,Left,CAR,Entry-Level,20,,3,RFA,2018,"$683,333","$750,000","$675,000","$600,000","$75,000","$75,000"
Ben Betker,-,21,LD,Left,EDM,Entry-Level,20,,3,UFANo QO,2018,"$683,333","$750,000","$675,000","$600,000","$75,000","$75,000"
Sergei Boikov,-,20,LD,Left,COL,Entry-Level,20,,3,10.2(c),2019,"$681,667","$681,667","$635,000","$575,000","$60,000",$0
Nicolas Aubé-Kubel,WSH,20,RW,Right,PHI,Entry-Level,18,,3,RFA,2019,"$680,833","$871,666","$667,500","$575,000","$92,500","$257,500"
Conor Garland,VAN,20,"RW, LW",Right,ARI,Entry-Level,19,,3,RFA,2019,"$680,556","$822,223","$660,000","$575,000","$85,000","$190,000"
Ondrej Vala,-,18,LD,Left,DAL,Entry-Level,18,,3,RFA,2021,"$680,000","$680,000",$0,"-$55,000","$55,000",$0
Reece Willcox,-,22,RD,Right,PHI,Entry-Level,22,,2,RFA,2018,"$680,000","$696,250","$642,500","$575,000","$67,500","$32,500"
Julien Nantel,-,19,"C, LW",Left,COL,Entry-Level,19,,3,UFANo QO,2019,"$680,000","$680,000","$630,000","$575,000","$55,000",$0
Dmytro Timashov,-,19,LW,Left,TOR,Entry-Level,18,,3,RFA,2020,"$680,000","$821,667",$0,"-$85,000","$85,000",$0
Cole Bardreau,-,22,C,Right,PHI,Entry-Level,22,,2,RFA,2017,"$680,000","$925,000","$692,500","$600,000","$92,500","$232,500"
Robbie Russo,-,23,RD,Right,DET,Entry-Level,22,,2,RFA,2017,"$680,000","$925,000","$692,500","$600,000","$92,500","$232,500"
Ryan Johnston,-,24,RD,Right,MTL,Entry-Level,23,,2,UFANo QO,2017,"$680,000","$925,000","$692,500","$600,000","$92,500","$232,500"
Blake Coleman,CGY,24,"RW, LW",Left,NJD,Entry-Level,23,,2,RFA,2017,"$680,000","$925,000","$692,500","$600,000","$92,500","$232,500"
Vojtech Mozik,-,23,RD,Right,NJD,Entry-Level,22,,2,RFA,2017,"$680,000","$925,000","$692,500","$600,000","$92,500","$232,500"
Joakim Ryan,-,23,LD,Left,SJS,Entry-Level,22,,2,RFA,2017,"$680,000","$750,000","$700,000","$625,000","$75,000","$50,000"
Joseph Labate,-,23,LW,Left,VAN,Entry-Level,22,,2,RFA,2017,"$680,000","$800,000","$680,000","$600,000","$80,000","$120,000"
Danick Martel,-,21,LW,Left,PHI,Entry-Level,20,,3,RFA,2018,"$680,000","$800,000","$655,000","$575,000","$80,000","$145,000"
MacKenzie Weegar,CGY,22,LD/RD,Right,FLA,Entry-Level,20,,3,RFA,2017,"$680,000","$800,000","$705,000","$625,000","$80,000","$95,000"
Dysin Mayo,VGK,19,RD,Right,ARI,Entry-Level,19,,3,RFA,2019,"$678,333","$798,333","$655,000","$575,000","$80,000","$145,000"
Pavel Jenys,-,20,C,Left,MIN,Entry-Level,19,,3,UFANo QO,2019,"$678,333","$790,000","$655,000","$575,000","$80,000","$145,000"
Josh Anderson,MTL,22,"RW, LW",Right,CBJ,Entry-Level,19,,3,RFA,2017,"$678,333","$894,167","$700,000","$700,000",$0,"$132,500"
Justin Selman,-,22,C,Left,STL,Entry-Level,22,,2,UFANo QO,2018,"$677,500","$682,500","$640,000","$575,000","$65,000","$10,000"
Tyrell Goulbourne,-,22,LW,Left,PHI,Entry-Level,21,,3,RFA,2018,"$677,500","$773,333","$652,500","$575,500","$77,000","$117,500"
Radel Fazleev,-,20,C,Left,PHI,Entry-Level,19,,3,RFA,2019,"$676,667","$749,167","$652,500","$575,000","$77,500","$167,500"
Ben Smith,-,27,"RW, C",Right,COL,Standard (2-way),28,,1,UFA,2017,"$675,000","$675,000","$675,000","$675,000",$0,$0
Michael Carcone,ARI,20,"LW, RW",Left,VAN,Entry-Level,20,,3,RFA,2019,"$675,000","$675,000","$625,000","$600,000","$25,000",$0
Jean-François Bérubé,-,24,G,Left,NYI,Standard (1-way),24,,1,UFAGroup 6,2017,"$675,000","$675,000","$675,000","$675,000",$0,$0
Mason Raymond,-,30,LW,Left,ANA,Standard (2-way),30,,1,UFA,2017,"$675,000","$675,000","$675,000","$675,000",$0,$0
Matt Tennyson,-,26,RD,Right,CAR,Standard (2-way),26,,1,UFA,2017,"$675,000","$675,000","$675,000","$675,000",$0,$0
Jamie Phillips,-,23,G,Left,WPG,Entry-Level,23,,2,UFANo QO,2018,"$675,000","$675,000","$637,500","$575,000","$62,500",$0
Jeremy Smith,-,27,G,Left,COL,Standard (2-way),27,,1,UFA,2017,"$675,000","$675,000","$675,000","$675,000",$0,$0
Joel Lowry,-,24,LW,Left,LAK,Entry-Level,23,,2,UFANo QO,2017,"$675,000","$925,000","$682,500","$590,000","$92,500","$242,500"
Curtis McKenzie,-,25,LW,Left,DAL,Standard (1-way),24,,2,RFA,2017,"$675,000","$675,000","$700,000","$700,000",$0,$0
Anthony Peluso,-,27,RW,Right,WPG,Standard (1-way),26,,2,UFA,2017,"$675,000","$675,000","$700,000","$700,000",$0,$0
Ashton Sautner,WPG,22,LD,Left,VAN,Entry-Level,21,,3,RFA,2018,"$675,000","$678,333","$665,000","$600,000","$65,000",$0
Mason Geertsen,VGK,21,"LW, LD",Left,COL,Entry-Level,20,,3,RFA,2018,"$675,000","$750,000","$650,000","$575,000","$75,000","$100,000"
Trevor Carrick,ANA,21,LD,Left,CAR,Entry-Level,19,,3,RFA,2017,"$675,000","$733,333","$700,000","$700,000",$0,$0
Brandon Baddock,-,21,"LW, C",Left,NJD,Entry-Level,21,,3,RFA,2019,"$673,333","$673,333","$620,000","$575,000","$45,000",$0
Samuel Blais,STL,20,"LW, RW",Left,STL,Entry-Level,19,,3,RFA,2019,"$673,333","$725,833","$647,500","$575,000","$72,500","$77,500"
Rourke Chartier,OTT,20,C,Left,SJS,Entry-Level,18,,3,UFANo QO,2019,"$672,500","$863,333","$667,500","$575,000","$92,500","$257,500"
Ondrej Kase,-,20,RW,Right,ANA,Entry-Level,20,,3,RFA,2018,"$670,000","$706,667","$645,000","$575,000","$70,000","$55,000"
Austin Carroll,-,22,RW,Right,CGY,Entry-Level,21,,3,UFANo QO,2018,"$670,000","$706,666","$645,000","$575,000","$70,000","$55,000"
Justin Bailey,SJS,21,RW,Right,BUF,Entry-Level,19,,3,RFA,2018,"$670,000","$894,167","$692,500","$600,000","$92,500","$232,500"
Nicholas Paul,TBL,21,"C, LW",Left,OTT,Entry-Level,19,,3,RFA,2018,"$670,000","$894,167","$692,500","$600,000","$92,500","$232,500"
Anthony Richard,BOS,19,"LW, RW",Left,NSH,Entry-Level,18,,3,RFA,2020,"$668,333","$671,667",$0,"-$65,000","$65,000",$0
Alexandre Carrier,NSH,19,RD,Right,NSH,Entry-Level,18,,3,RFA,2020,"$668,333","$671,667",$0,"-$65,000","$65,000",$0
