PLAYER,TEAM,AGE,POS,HANDED,SIGNING TEAM,TYPE,SIGNING AGE,CLAUSE,LENGTH,EXPIRY,EXP. YEAR,CAP HIT,AAV,SALARY,BASE SALARY,S.BONUS,P.BONUS,season,Y_Salary_Cap_Percentage
Alex Ovechkin,WSH,22,LW,Right,WSH,Standard (1-way),22,,13,UFA,2021,"$9,538,462","$9,538,462","$9,000,000","$9,000,000",$0,$0,2009,0.23378583333333333
Sidney Crosby,PIT,20,C,Left,PIT,Standard (1-way),19,,5,UFA,2013,"$8,700,000","$8,700,000","$9,000,000","$9,000,000",$0,$0,2009,0.21323529411764705
Jaromír Jágr,-,36,RW,Left,WSH,Standard (1-way),29,,7,UFA,2009,"$7,920,000","$7,920,000","$8,360,000","$8,360,000",$0,$0,2009,0.19411764705882353
Brad Richards,-,28,"C, LW",Left,TBL,Standard (1-way),26,NTC,5,UFA,2011,"$7,800,000","$7,800,000","$7,800,000","$7,800,000",$0,$0,2009,0.19117647058823528
Zdeno Chara,-,31,LD,Left,BOS,Standard (1-way),29,NTC,5,UFA,2011,"$7,500,000","$7,500,000","$7,500,000","$7,500,000",$0,$0,2009,0.18382352941176472
Dany Heatley,-,27,LW,Left,OTT,Standard (1-way),26,NMC,6,UFA,2014,"$7,500,000","$7,500,000","$10,000,000","$10,000,000",$0,$0,2009,0.18382352941176472
Nicklas Lidström,-,38,D,Left,DET,35+ (1-way),37,NMC,2,UFA,2010,"$7,450,000","$7,450,000","$7,450,000","$7,450,000",$0,$0,2009,0.18259803921568626
Marián Hossa,-,29,RW,Left,DET,Standard (1-way),29,,1,UFA,2009,"$7,450,000","$7,450,000","$7,450,000","$7,450,000",$0,$0,2009,0.18259803921568626
Scott Gomez,-,28,C,Left,NYR,Standard (1-way),27,,7,UFA,2014,"$7,357,143","$7,357,143","$8,000,000","$8,000,000",$0,$0,2009,0.18032213235294117
Joe Thornton,-,28,"C, LW",Left,SJS,Standard (1-way),27,NTC,3,UFA,2011,"$7,200,000","$7,200,000","$7,200,000","$7,200,000",$0,$0,2009,0.17647058823529413
Brian Campbell,-,29,LD,Left,CHI,Standard (1-way),29,M-NTC,8,UFA,2016,"$7,142,875","$7,142,875","$7,142,875","$7,142,875",$0,$0,2009,0.17507046568627452
Thomas Vanek,-,24,"LW, RW",Right,BUF,Standard (1-way),23,,7,UFA,2014,"$7,142,857","$7,142,857","$8,000,000","$8,000,000",$0,$0,2009,0.1750700245098039
Chris Drury,-,31,C,Right,NYR,Standard (1-way),30,,5,UFA,2012,"$7,050,000","$7,050,000","$7,100,000","$7,100,000",$0,$0,2009,0.17279411764705882
Jarome Iginla,-,31,RW,Right,CGY,Standard (1-way),30,NMC,5,UFA,2013,"$7,000,000","$7,000,000","$7,000,000","$7,000,000",$0,$0,2009,0.1715686274509804
Jason Spezza,-,25,"C, RW",Right,OTT,Standard (1-way),25,,7,UFA,2015,"$7,000,000","$7,000,000","$8,000,000","$8,000,000",$0,$0,2009,0.1715686274509804
Vincent Lecavalier,-,28,"C, LW",Left,TBL,Standard (1-way),25,,4,UFA,2009,"$6,875,000","$6,875,000","$7,166,666","$7,166,666",$0,$0,2009,0.16850490196078433
Henrik Lundqvist,-,26,G,Left,NYR,Standard (1-way),25,,6,UFA,2014,"$6,875,000","$6,875,000","$7,750,000","$7,750,000",$0,$0,2009,0.16850490196078433
Nikolai Khabibulin,-,35,G,Left,CHI,Standard (1-way),32,,4,UFA,2009,"$6,750,000","$6,750,000","$6,750,000","$6,750,000",$0,$0,2009,0.16544117647058823
Scott Niedermayer,-,34,D,Left,ANA,Standard (1-way),31,,4,UFA,2009,"$6,750,000","$6,750,000","$6,750,000","$6,750,000",$0,$0,2009,0.16544117647058823
Roberto Luongo,-,29,G,Left,VAN,Standard (1-way),27,,4,UFA,2010,"$6,750,000","$6,750,000","$7,000,000","$7,000,000",$0,$0,2009,0.16544117647058823
Pavel Datsyuk,-,29,"C, LW",Left,DET,Standard (1-way),28,NMC,7,UFA,2014,"$6,700,000","$6,700,000","$6,700,000","$6,700,000",$0,$0,2009,0.1642156862745098
Dan Boyle,-,31,LD,Right,TBL,Standard (1-way),31,NTC,6,UFA,2014,"$6,666,666","$6,666,666","$6,666,666","$6,666,666",$0,$0,2009,0.16339867647058823
Ed Jovanovski,-,32,LD,Left,ARI,Standard (1-way),30,NTC,5,UFA,2011,"$6,500,000","$6,500,000","$6,500,000","$6,500,000",$0,$0,2009,0.15931372549019607
Wade Redden,-,31,D,Left,NYR,Standard (1-way),31,,6,UFA,2014,"$6,500,000","$6,500,000","$8,000,000","$8,000,000",$0,$0,2009,0.15931372549019607
Dion Phaneuf,-,23,LD,Left,CGY,Standard (1-way),22,,6,UFA,2014,"$6,500,000","$6,500,000","$7,000,000","$7,000,000",$0,$0,2009,0.15931372549019607
Daniel Brière,-,30,C,Right,PHI,Standard (1-way),29,,8,UFA,2015,"$6,500,000","$6,500,000","$8,000,000","$8,000,000",$0,$0,2009,0.15931372549019607
Ilya Kovalchuk,-,25,"LW, RW",Right,ATL,Standard (1-way),22,,5,UFA,2010,"$6,400,000","$6,400,000","$7,500,000","$7,500,000",$0,$0,2009,0.1568627450980392
Kimmo Timonen,-,33,D,Left,PHI,Standard (1-way),32,NMC,6,UFA,2013,"$6,333,333","$6,333,333","$8,000,000","$8,000,000",$0,$0,2009,0.15522875
Marián Gáborík,-,26,RW,Left,MIN,Standard (1-way),24,,3,UFA,2009,"$6,333,333","$6,333,333","$7,500,000","$7,500,000",$0,$0,2009,0.15522875
Patrick Marleau,-,28,"LW, C",Left,SJS,Standard (1-way),27,NTC,2,UFA,2010,"$6,300,000","$6,300,000","$6,300,000","$6,300,000",$0,$0,2009,0.15441176470588236
Ryan Smyth,-,32,LW,Left,COL,Standard (1-way),31,NMC,5,UFA,2012,"$6,250,000","$6,250,000","$7,250,000","$7,250,000",$0,$0,2009,0.15318627450980393
Chris Pronger,-,33,D,Left,EDM,Standard (1-way),30,,5,UFA,2010,"$6,250,000","$6,250,000","$6,250,000","$6,250,000",$0,$0,2009,0.15318627450980393
Brian Rafalski,-,34,D,Right,DET,Standard (1-way),33,,5,UFA,2012,"$6,000,000","$6,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.14705882352941177
Paul Kariya,-,33,LW,Left,STL,Standard (1-way),32,NMC,3,UFA,2010,"$6,000,000","$6,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.14705882352941177
Jean-Sebastien Giguere,-,31,G,Left,ANA,Standard (1-way),30,NTC,4,UFA,2011,"$6,000,000","$6,000,000","$5,500,000","$5,500,000",$0,$0,2009,0.14705882352941177
Patrik Elias,-,32,"C, LW",Left,NJD,Standard (1-way),30,NMC,7,UFA,2013,"$6,000,000","$6,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.14705882352941177
Martin Havlat,-,27,LW,Left,CHI,Standard (1-way),25,,3,UFA,2009,"$6,000,000","$6,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.14705882352941177
Joe Sakic,-,38,C,Left,COL,35+ (1-way),38,,1,UFA,2009,"$6,000,000","$6,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.14705882352941177
Miikka Kiprusoff,-,31,G,Left,CGY,Standard (1-way),30,,6,UFA,2014,"$5,833,333","$5,833,333","$8,500,000","$8,500,000",$0,$0,2009,0.14297384803921567
Bryan McCabe,-,33,D,Left,TOR,Standard (1-way),31,,5,UFA,2011,"$5,750,000","$5,750,000","$6,150,000","$6,150,000",$0,$0,2009,0.1409313725490196
Mike Richards,-,23,C,Left,PHI,Standard (1-way),23,,12,UFA,2020,"$5,750,000","$5,750,000","$5,400,000","$5,400,000",$0,$0,2009,0.1409313725490196
Andrei Markov,-,29,LD,Left,MTL,Standard (1-way),28,M-NTC,4,UFA,2011,"$5,750,000","$5,750,000","$5,750,000","$5,750,000",$0,$0,2009,0.1409313725490196
Tomas Vokoun,-,31,G,Right,NSH,Standard (1-way),30,NMC,4,UFA,2011,"$5,700,000","$5,700,000","$5,500,000","$5,500,000",$0,$0,2009,0.13970588235294118
Mats Sundin,-,37,C,Right,VAN,35+ (1-way),37,,1,UFA,2009,"$5,626,500","$5,626,500","$5,626,500","$1,626,500","$4,000,000",$0,2009,0.1379044117647059
Mathieu Schneider,-,39,D,Left,ANA,35+ (1-way),38,,2,UFA,2009,"$5,625,000","$5,625,000","$5,750,000","$5,750,000",$0,$0,2009,0.13786764705882354
Cristobal Huet,-,32,G,Right,CHI,Standard (1-way),32,,4,UFA,2012,"$5,625,000","$5,625,000","$5,625,000","$5,625,000",$0,$0,2009,0.13786764705882354
Lubomir Visnovsky,-,31,RD,Left,LAK,Standard (1-way),30,,5,UFA,2013,"$5,600,000","$5,600,000","$7,000,000","$7,000,000",$0,$0,2009,0.13725490196078433
Rick Nash,-,24,"LW, RW",Left,CBJ,Standard (1-way),21,,5,UFA,2010,"$5,400,000","$5,400,000","$6,500,000","$6,500,000",$0,$0,2009,0.1323529411764706
Sheldon Souray,-,31,D,Left,EDM,Standard (1-way),30,,5,UFA,2012,"$5,400,000","$5,400,000","$6,250,000","$6,250,000",$0,$0,2009,0.1323529411764706
Corey Perry,EDM,23,RW,Right,ANA,Standard (1-way),23,,5,UFA,2013,"$5,325,000","$5,325,000","$4,500,000","$4,500,000",$0,$0,2009,0.13051470588235295
Ryan Getzlaf,-,23,C,Right,ANA,Standard (1-way),23,,5,UFA,2013,"$5,325,000","$5,325,000","$4,500,000","$4,500,000",$0,$0,2009,0.13051470588235295
Simon Gagne,-,28,RW,Left,PHI,Standard (1-way),26,NMC,5,UFA,2011,"$5,250,000","$5,250,000","$5,250,000","$5,250,000",$0,$0,2009,0.12867647058823528
Alex Tanguay,-,28,"LW, RW",Left,CGY,Standard (1-way),26,,3,UFA,2009,"$5,250,000","$5,250,000","$5,375,000","$5,375,000",$0,$0,2009,0.12867647058823528
Mike Green,-,22,RD,Right,WSH,Standard (1-way),22,,4,RFA,2012,"$5,250,000","$5,250,000","$6,000,000","$6,000,000",$0,$0,2009,0.12867647058823528
Martin St. Louis,-,33,RW,Left,TBL,Standard (1-way),30,NTC,6,UFA,2011,"$5,250,000","$5,250,000","$5,000,000","$5,000,000",$0,$0,2009,0.12867647058823528
Olli Jokinen,-,29,C,Left,FLA,Standard (1-way),27,,4,RFA,2010,"$5,250,000","$5,250,000","$5,250,000","$5,250,000",$0,$0,2009,0.12867647058823528
Martin Brodeur,-,36,G,Left,NJD,Standard (1-way),33,NTC,6,UFA,2012,"$5,200,000","$5,200,000","$5,200,000","$5,200,000",$0,$0,2009,0.12745098039215685
Brian Rolston,-,35,LW,Left,NJD,35+ (1-way),35,,4,UFA,2012,"$5,062,500","$5,062,500","$5,250,000","$5,250,000",$0,$0,2009,0.12408088235294118
Rob Blake,-,38,RD,Right,SJS,35+ (1-way),38,,1,UFA,2009,"$5,000,000","$5,000,000","$5,000,000","$5,000,000",$0,$0,2009,0.12254901960784313
Pavel Kubina,-,31,D,Right,TOR,Standard (1-way),29,M-NTC,4,UFA,2010,"$5,000,000","$5,000,000","$5,000,000","$5,000,000",$0,$0,2009,0.12254901960784313
Marc-André Fleury,MIN,23,G,Left,PIT,Standard (1-way),23,NMC,7,UFA,2015,"$5,000,000","$5,000,000","$3,500,000","$3,500,000",$0,$0,2009,0.12254901960784313
Marc Savard,-,30,C,Left,BOS,Standard (1-way),28,NTC,4,UFA,2010,"$5,000,000","$5,000,000","$5,000,000","$5,000,000",$0,$0,2009,0.12254901960784313
Sergei Gonchar,-,34,LD,Left,PIT,Standard (1-way),31,NTC,5,UFA,2010,"$5,000,000","$5,000,000","$6,000,000","$6,000,000",$0,$0,2009,0.12254901960784313
Mike Ribeiro,-,28,C,Left,DAL,Standard (1-way),27,M-NTC,5,UFA,2013,"$5,000,000","$5,000,000","$5,000,000","$5,000,000",$0,$0,2009,0.12254901960784313
Michal Rozsíval,-,29,RD,Right,NYR,Standard (1-way),29,M-NTC,4,UFA,2012,"$5,000,000","$5,000,000","$7,000,000","$7,000,000",$0,$0,2009,0.12254901960784313
Jeff Carter,PIT,23,"RW, C",Right,PHI,Standard (1-way),23,,3,RFA,2011,"$5,000,000","$5,000,000","$4,500,000","$4,500,000",$0,$0,2009,0.12254901960784313
Michael Nylander,-,35,C,Left,WSH,Standard (1-way),34,NMC,4,UFA,2011,"$4,875,000","$4,875,000","$5,500,000","$5,500,000",$0,$0,2009,0.11948529411764706
Jay Bouwmeester,-,24,LD,Left,FLA,Standard (1-way),24,,1,UFA,2009,"$4,875,000","$4,875,000","$4,875,000","$4,875,000",$0,$0,2009,0.11948529411764706
Daniel Alfredsson,-,35,RW,Right,OTT,Standard (1-way),31,,5,UFA,2009,"$4,873,876","$4,873,876","$4,705,400","$4,705,400",$0,$0,2009,0.11945774509803922
Patrice Bergeron,-,22,C,Right,BOS,Standard (1-way),21,,5,UFA,2011,"$4,750,000","$4,750,000","$5,000,000","$5,000,000",$0,$0,2009,0.11642156862745098
Alexander Semin,-,24,"RW, LW",Right,WSH,Standard (1-way),23,,2,RFA,2010,"$4,600,000","$4,600,000","$4,200,000","$4,200,000",$0,$0,2009,0.11274509803921569
Shane Doan,-,31,"RW, LW",Right,ARI,Standard (1-way),30,NMC,5,UFA,2012,"$4,550,000","$4,550,000","$4,550,000","$4,550,000",$0,$0,2009,0.11151960784313726
Ryan Malone,-,28,LW,Left,TBL,Standard (1-way),28,NMC,7,UFA,2015,"$4,500,000","$4,500,000","$6,000,000","$6,000,000",$0,$0,2009,0.11029411764705882
Bill Guerin,-,37,RW,Right,NYI,35+ (1-way),36,NMC,2,UFA,2009,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Alexei Kovalev,-,35,RW,Left,MTL,Standard (1-way),32,,4,UFA,2009,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Jason Arnott,-,33,C,Right,NSH,Standard (1-way),31,NMC,5,UFA,2011,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Ron Hainsey,-,27,RD,Left,ATL,Standard (1-way),27,M-NTC,5,UFA,2013,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Eric Staal,-,23,C,Left,CAR,Standard (1-way),21,,3,RFA,2009,"$4,500,000","$4,500,000","$5,000,000","$5,000,000",$0,$0,2009,0.11029411764705882
Shea Weber,ARI,22,RD,Right,NSH,Standard (1-way),22,,3,RFA,2011,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Scott Hannan,-,29,D,Left,COL,Standard (1-way),28,NMC,4,UFA,2011,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
Martin Erat,-,26,RW,Left,NSH,Standard (1-way),26,NMC,7,UFA,2015,"$4,500,000","$4,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.11029411764705882
Rick DiPietro,-,26,G,Right,NYI,Standard (1-way),24,,15,UFA,2021,"$4,500,000","$4,500,000","$4,500,000","$4,500,000",$0,$0,2009,0.11029411764705882
David Legwand,-,27,"C, LW",Left,NSH,Standard (1-way),27,NTC,6,UFA,2014,"$4,500,000","$4,500,000","$5,500,000","$5,500,000",$0,$0,2009,0.11029411764705882
Manny Fernandez,-,33,G,Left,MIN,Standard (1-way),31,,3,UFA,2009,"$4,333,333","$4,333,333","$4,750,000","$4,750,000",$0,$0,2009,0.10620914215686275
Milan Michalek,-,23,"LW, RW",Left,SJS,Standard (1-way),22,,6,UFA,2014,"$4,333,333","$4,333,333","$3,000,000","$3,000,000",$0,$0,2009,0.10620914215686275
Dustin Penner,-,25,RW,Left,EDM,Standard (1-way),24,,5,UFA,2012,"$4,250,000","$4,250,000","$4,250,000","$4,250,000",$0,$0,2009,0.10416666666666667
Tomas Kaberle,-,30,D,Left,TOR,Standard (1-way),27,NTC,5,UFA,2011,"$4,250,000","$4,250,000","$4,250,000","$4,250,000",$0,$0,2009,0.10416666666666667
Ilya Bryzgalov,-,28,G,Left,ARI,Standard (1-way),27,,3,UFA,2011,"$4,250,000","$4,250,000","$4,000,000","$4,000,000",$0,$0,2009,0.10416666666666667
Eric Brewer,-,29,D,Left,STL,Standard (1-way),27,NTC,4,UFA,2011,"$4,250,000","$4,250,000","$4,500,000","$4,500,000",$0,$0,2009,0.10416666666666667
John-Michael Liles,-,27,LD,Left,COL,Standard (1-way),27,M-NTC,4,UFA,2012,"$4,200,000","$4,200,000","$3,700,000","$3,700,000",$0,$0,2009,0.10294117647058823
Mike Fisher,-,28,C,Right,OTT,Standard (1-way),27,NTC,5,UFA,2013,"$4,200,000","$4,200,000","$6,000,000","$6,000,000",$0,$0,2009,0.10294117647058823
Scott Hartnell,-,26,LW,Left,PHI,Standard (1-way),25,NTC,6,UFA,2013,"$4,200,000","$4,200,000","$4,700,000","$4,700,000",$0,$0,2009,0.10294117647058823
Mark Streit,-,30,RD,Left,NYI,Standard (1-way),30,,5,UFA,2013,"$4,100,000","$4,100,000","$4,100,000","$4,100,000",$0,$0,2009,0.10049019607843138
Ales Hemsky,-,24,RW,Right,EDM,Standard (1-way),22,,6,UFA,2012,"$4,100,000","$4,100,000","$3,600,000","$3,600,000",$0,$0,2009,0.10049019607843138
Brenden Morrow,-,29,LW,Left,DAL,Standard (1-way),27,NTC,6,UFA,2013,"$4,100,000","$4,100,000","$4,100,000","$4,100,000",$0,$0,2009,0.10049019607843138
Pierre-Marc Bouchard,-,24,RW,Left,MIN,Standard (1-way),24,,5,UFA,2013,"$4,080,000","$4,080,000","$3,350,000","$3,350,000",$0,$0,2009,0.1
Robyn Regehr,-,28,D,Left,CGY,Standard (1-way),27,NMC,5,UFA,2013,"$4,020,000","$4,020,000","$4,600,000","$4,600,000",$0,$0,2009,0.09852941176470588
Jay McKee,-,30,LD,Left,STL,Standard (1-way),28,,4,UFA,2010,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Jean-Pierre Dumont,-,30,RW,Left,NSH,Standard (1-way),30,,4,UFA,2012,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Mike Comrie,-,27,C,Left,NYI,Standard (1-way),27,,1,UFA,2009,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Vesa Toskala,-,31,G,Left,TOR,Standard (1-way),30,,2,UFA,2010,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Jason Blake,-,34,LW,Left,TOR,Standard (1-way),33,,5,UFA,2012,"$4,000,000","$4,000,000","$4,500,000","$4,500,000",$0,$0,2009,0.09803921568627451
Ryan Whitney,-,25,D,Left,PIT,Standard (1-way),24,,6,UFA,2013,"$4,000,000","$4,000,000","$3,000,000","$3,000,000",$0,$0,2009,0.09803921568627451
Michal Handzus,-,31,C,Left,LAK,Standard (1-way),30,NMC,4,UFA,2011,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Robert Lang,-,37,C,Right,CHI,35+ (1-way),36,,2,UFA,2009,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Joni Pitkanen,-,24,LD,Left,CAR,Standard (1-way),24,,3,UFA,2011,"$4,000,000","$4,000,000","$3,500,000","$3,500,000",$0,$0,2009,0.09803921568627451
Keith Tkachuk,-,36,LW,Left,STL,35+ (1-way),35,,2,UFA,2009,"$4,000,000","$4,000,000","$4,500,000","$4,500,000",$0,$0,2009,0.09803921568627451
Sergei Fedorov,-,38,C,Left,WSH,35+ (1-way),38,,1,UFA,2009,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Erik Cole,-,29,LW,Left,CAR,Standard (1-way),27,,3,UFA,2009,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Michael Ryder,-,28,RW,Right,BOS,Standard (1-way),28,,3,UFA,2011,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Andrej Meszaros,-,22,RD,Left,TBL,Standard (1-way),22,,6,UFA,2014,"$4,000,000","$4,000,000","$2,500,000","$2,500,000",$0,$0,2009,0.09803921568627451
Brian Gionta,-,29,RW,Right,NJD,Standard (1-way),27,,3,UFA,2009,"$4,000,000","$4,000,000","$4,000,000","$4,000,000",$0,$0,2009,0.09803921568627451
Tom Gilbert,-,25,RD,Right,EDM,Standard (1-way),25,,6,UFA,2014,"$4,000,000","$4,000,000","$3,500,000","$3,500,000",$0,$0,2009,0.09803921568627451
Brad Boyes,-,26,"RW, C",Right,STL,Standard (1-way),25,,4,UFA,2012,"$4,000,000","$4,000,000","$2,500,000","$2,500,000",$0,$0,2009,0.09803921568627451
Derek Roy,-,25,C,Left,BUF,Standard (1-way),24,,6,UFA,2013,"$4,000,000","$4,000,000","$3,500,000","$3,500,000",$0,$0,2009,0.09803921568627451
Nathan Horton,-,23,RW,Right,FLA,Standard (1-way),22,,6,UFA,2013,"$4,000,000","$4,000,000","$3,500,000","$3,500,000",$0,$0,2009,0.09803921568627451
Dennis Wideman,-,25,RD,Right,BOS,Standard (1-way),25,,4,UFA,2012,"$3,937,500","$3,937,500","$3,250,000","$3,250,000",$0,$0,2009,0.09650735294117647
Derek Morris,-,29,D,Right,ARI,Standard (1-way),27,,3,UFA,2009,"$3,916,667","$3,916,667","$3,950,000","$3,950,000",$0,$0,2009,0.09599674019607843
Patrick Sharp,-,26,"LW, C",Right,CHI,Standard (1-way),26,,4,UFA,2012,"$3,900,000","$3,900,000","$3,300,000","$3,300,000",$0,$0,2009,0.09558823529411764
Sean Avery,-,28,C,Left,DAL,Standard (1-way),28,,4,UFA,2012,"$3,875,000","$3,875,000","$3,500,000","$3,500,000",$0,$0,2009,0.09497549019607843
Paul Martin,-,27,LD,Left,NJD,Standard (1-way),26,,3,UFA,2010,"$3,833,333","$3,833,333","$4,000,000","$4,000,000",$0,$0,2009,0.09395424019607843
Pascal Leclaire,-,25,G,Left,CBJ,Standard (1-way),25,,3,UFA,2011,"$3,800,000","$3,800,000","$3,000,000","$3,000,000",$0,$0,2009,0.09313725490196079
Brad Stuart,-,28,RD,Left,DET,Standard (1-way),28,NTC,4,UFA,2012,"$3,750,000","$3,750,000","$3,750,000","$3,750,000",$0,$0,2009,0.09191176470588236
R.J. Umberger,-,26,C,Left,CBJ,Standard (1-way),26,,4,UFA,2012,"$3,750,000","$3,750,000","$3,000,000","$3,000,000",$0,$0,2009,0.09191176470588236
Kevin Bieksa,-,27,RD,Right,VAN,Standard (1-way),26,,3,UFA,2011,"$3,750,000","$3,750,000","$4,250,000","$4,250,000",$0,$0,2009,0.09191176470588236
Brooks Orpik,-,27,LD,Left,PIT,Standard (1-way),28,M-NTC,6,UFA,2014,"$3,750,000","$3,750,000","$3,750,000","$3,750,000",$0,$0,2009,0.09191176470588236
Mike Commodore,-,28,D,Right,CBJ,Standard (1-way),28,,5,UFA,2013,"$3,750,000","$3,750,000","$4,300,000","$4,300,000",$0,$0,2009,0.09191176470588236
Chris Kunitz,-,28,"RW, LW",Left,ANA,Standard (1-way),27,,4,UFA,2012,"$3,725,000","$3,725,000","$3,500,000","$3,500,000",$0,$0,2009,0.09129901960784313
Martin Gerber,-,33,G,Left,OTT,Standard (1-way),31,,3,UFA,2009,"$3,700,000","$3,700,000","$3,700,000","$3,700,000",$0,$0,2009,0.09068627450980392
Barret Jackman,-,27,LD,Left,STL,Standard (1-way),26,NTC,4,UFA,2012,"$3,625,000","$3,625,000","$2,500,000","$2,500,000",$0,$0,2009,0.08884803921568628
Rod Brind'Amour,-,37,C,Left,CAR,35+ (1-way),35,,5,UFA,2011,"$3,600,000","$3,600,000","$4,000,000","$4,000,000",$0,$0,2009,0.08823529411764706
Jarret Stoll,-,26,C,Right,LAK,Standard (1-way),26,,4,UFA,2012,"$3,600,000","$3,600,000","$4,100,000","$4,100,000",$0,$0,2009,0.08823529411764706
Shawn Horcoff,-,29,C,Left,EDM,Standard (1-way),27,,3,UFA,2009,"$3,600,000","$3,600,000","$3,600,000","$3,600,000",$0,$0,2009,0.08823529411764706
Daniel Sedin,-,27,LW,Left,VAN,Standard (1-way),25,,3,UFA,2009,"$3,575,000","$3,575,000","$3,575,000","$3,575,000",$0,$0,2009,0.08762254901960784
Henrik Sedin,-,27,C,Left,VAN,Standard (1-way),25,,3,UFA,2009,"$3,575,000","$3,575,000","$3,575,000","$3,575,000",$0,$0,2009,0.08762254901960784
Ray Whitney,-,36,LW,Right,CAR,35+ (1-way),34,NMC,3,UFA,2010,"$3,550,000","$3,550,000","$3,550,000","$3,550,000",$0,$0,2009,0.08700980392156862
Brent Burns,CAR,23,RD,Right,MIN,Standard (1-way),22,,4,UFA,2012,"$3,550,000","$3,550,000","$3,000,000","$3,000,000",$0,$0,2009,0.08700980392156862
Cory Stillman,-,34,LW,Left,FLA,Standard (1-way),34,,3,UFA,2011,"$3,533,333","$3,533,333","$3,600,000","$3,600,000",$0,$0,2009,0.08660129901960785
Sami Salo,-,33,D,Right,VAN,Standard (1-way),32,NTC,4,UFA,2011,"$3,500,000","$3,500,000","$3,750,000","$3,750,000",$0,$0,2009,0.0857843137254902
Martin Biron,-,30,G,Left,PHI,Standard (1-way),29,,2,UFA,2009,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Vaclav Prospal,-,33,LW,Left,TBL,Standard (1-way),33,,4,UFA,2012,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Craig Rivet,-,33,D,Right,SJS,Standard (1-way),32,,4,UFA,2011,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Brent Seabrook,TBL,23,RD,Right,CHI,Standard (1-way),22,,3,RFA,2011,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Ryan Suter,DAL,23,LD,Left,NSH,Standard (1-way),23,,4,UFA,2012,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Nick Schultz,-,25,LD,Left,MIN,Standard (1-way),25,,6,UFA,2014,"$3,500,000","$3,500,000","$3,200,000","$3,200,000",$0,$0,2009,0.0857843137254902
Willie Mitchell,-,31,LD,Left,VAN,Standard (1-way),29,NTC,4,UFA,2010,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Justin Williams,-,26,RW,Right,CAR,Standard (1-way),24,,5,UFA,2011,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Mattias Ohlund,-,31,LD,Left,VAN,Standard (1-way),28,,4,UFA,2009,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Chris Phillips,-,30,LD,Left,OTT,Standard (1-way),29,NTC,4,UFA,2011,"$3,500,000","$3,500,000","$3,500,000","$3,500,000",$0,$0,2009,0.0857843137254902
Mike Modano,-,38,C,Left,DAL,35+ (1-way),35,NTC,5,UFA,2010,"$3,450,000","$3,450,000","$2,250,000","$2,250,000",$0,$0,2009,0.08455882352941177
Matthew Carle,-,23,LD,Left,SJS,Standard (1-way),23,,4,UFA,2012,"$3,437,500","$3,437,500","$2,950,000","$2,950,000",$0,$0,2009,0.08425245098039216
Dainius Zubrus,-,30,LW,Left,NJD,Standard (1-way),29,,6,UFA,2013,"$3,400,000","$3,400,000","$3,400,000","$3,400,000",$0,$0,2009,0.08333333333333333
