Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2016,David Savard,CBJ,D,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
2016,David Schlemko,S.J,D,36,1987-05-07,Edmonton,AB,CAN,CAN,73,191,-,-,-,-,-
2016,David Warsofsky,PIT,D,33,1990-05-30,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
2016,Denis Gurianov,DAL,R,26,1997-06-07,Togliatti,RUS,RUS,75,205,2015,DAL,1,12,12,
2016,Denis Malgin,FLA,C,27,1997-01-18,Olten,CHE,CHE,69,182,2015,FLA,4,11,102,
2016,Dennis Rasmussen,CHI,C,33,1990-07-03,Vasteras,SWE,SWE,75,192,-,-,-,-,-,
2016,Dennis Seidenberg,NYI,D,42,1981-07-18,Schwenningen,DEU,DEU,72,199,2001,PHI,6,7,172,
2016,Dennis Wideman,CGY,D,41,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
2016,Derek Dorsett,VAN,R,37,1986-12-20,Kindersley,SK,CAN,CAN,72,192,2006,CBJ,7,6,189
2016,Derek Forbort,L.A,D,32,1992-03-04,Duluth,MN,USA,USA,76,208,2010,L.A,1,15,15
2016,Derek Grant,"BUF, NSH",C,33,1990-04-20,Abbotsford,BC,CAN,CAN,75,210,2008,OTT,4,28,119
2016,Derek MacKenzie,FLA,C,42,1981-06-11,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
2016,Derek Ryan,CAR,C,37,1986-12-29,Spokane,WA,USA,USA,70,185,-,-,-,-,-
2016,Derek Stepan,NYR,C,33,1990-06-18,Hastings,MN,USA,USA,71,196,2008,NYR,2,21,51
2016,Derick Brassard,OTT,C,36,1987-09-22,Hull,QC,CAN,CAN,73,200,2006,CBJ,1,6,6
2016,Derrick Pouliot,PIT,D,30,1994-01-16,Estevan,SK,CAN,CAN,72,196,2012,PIT,1,8,8
2016,Deryk Engelland,CGY,D,41,1982-04-03,Edmonton,AB,CAN,CAN,74,212,2000,N.J,6,27,194
2016,Devante Smith-Pelly,N.J,R,31,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
2016,Devin Setoguchi,L.A,R,37,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
2016,Devin Shore,DAL,C,29,1994-07-19,Ajax,ON,CAN,CAN,73,206,2012,DAL,2,31,61
2016,Dillon Simpson,EDM,D,31,1993-02-10,Edmonton,AB,CAN,CAN,74,204,2011,EDM,4,1,92
2016,Dion Phaneuf,OTT,D,38,1985-04-10,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
2016,Dmitrij Jaskin,STL,R,30,1993-03-23,Omsk,RUS,CZE,74,216,2011,STL,2,11,41,
2016,Dmitry Kulikov,BUF,D,33,1990-10-29,Lipetsk,RUS,RUS,73,201,2009,FLA,1,14,14,
2016,Dmitry Orlov,WSH,D,32,1991-07-23,Novokuznetsk,RUS,RUS,71,214,2009,WSH,2,25,55,
2016,Dominic Moore,BOS,C,43,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
2016,Dominik Simon,PIT,C,29,1994-08-08,Prague,CZE,CZE,71,190,2015,PIT,5,16,137,
2016,Dougie Hamilton,CGY,D,30,1993-06-17,Toronto,ON,CAN,CAN,78,230,2011,BOS,1,9,9
2016,Drake Caggiula,EDM,"C, L",29,1994-06-20,Pickering,ON,CAN,CAN,70,176,-,-,-,-,-
2016,Drew Doughty,L.A,D,34,1989-12-08,London,ON,CAN,CAN,73,210,2008,L.A,1,2,2
2016,Drew Miller,DET,L,40,1984-02-17,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
2016,Drew Shore,VAN,C,33,1991-01-29,Denver,CO,USA,USA,75,209,2009,FLA,2,14,44
2016,Drew Stafford,"BOS, WPG",R,38,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
2016,Duncan Keith,CHI,D,40,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
2016,Duncan Siemens,COL,D,30,1993-09-07,Edmonton,AB,CAN,CAN,75,210,2011,COL,1,11,11
2016,Dustin Brown,L.A,"L, R",39,1984-11-04,Ithaca,NY,USA,USA,72,205,2003,L.A,1,13,13
2016,Dustin Byfuglien,WPG,D,38,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
2016,Dwight King,"L.A, MTL",L,34,1989-07-05,Meadow Lake,SK,CAN,CAN,76,229,2007,L.A,4,18,109
2016,Dylan DeMelo,S.J,D,30,1993-05-01,London,ON,CAN,CAN,72,195,2011,S.J,6,28,179
2016,Dylan Larkin,DET,C,27,1996-07-30,Waterford,MI,USA,USA,73,198,2014,DET,1,15,15
2016,Dylan McIlrath,"FLA, NYR",D,31,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,NYR,1,10,10
2016,Dylan Strome,ARI,C,27,1997-03-07,Mississauga,ON,CAN,CAN,75,200,2015,ARI,1,3,3
2016,Elias Lindholm,CAR,C,29,1994-12-02,Boden,SWE,SWE,73,202,2013,CAR,1,5,5,
2016,Emerson Etem,ANA,L,31,1992-06-16,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
2016,Eric Fehr,"PIT, TOR",C,38,1985-09-07,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
2016,Eric Gelinas,COL,D,32,1991-05-08,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
2016,Eric Gryba,EDM,D,35,1988-04-14,Saskatoon,SK,CAN,CAN,76,222,2006,OTT,3,5,68
2016,Eric Staal,MIN,C,39,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,CAR,1,2,2
2016,Erik Burgdoerfer,BUF,D,35,1988-12-11,Abington,PA,USA,USA,73,207,-,-,-,-,-
2016,Erik Condra,T.B,R,37,1986-08-06,Trenton,MI,USA,USA,71,185,2006,OTT,7,28,211
2016,Erik Gudbranson,VAN,D,32,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,FLA,1,3,3
2016,Erik Haula,MIN,C,32,1991-03-23,Pori,FIN,FIN,71,191,2009,MIN,7,1,182,
2016,Erik Johnson,COL,D,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2016,Erik Karlsson,OTT,D,33,1990-05-31,Landsbro,SWE,SWE,72,190,2008,OTT,1,15,15,
2016,Esa Lindell,DAL,D,29,1994-05-23,Vantaa,FIN,FIN,75,220,2012,DAL,3,13,74,
2016,Evan McEneny,VAN,D,29,1994-05-22,Hamilton,ON,CAN,CAN,74,203,-,-,-,-,-
2016,Evan Rodrigues,BUF,L,30,1993-07-28,Toronto,ON,CAN,CAN,71,184,-,-,-,-,-
2016,Evander Kane,BUF,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
2016,Evgeni Malkin,PIT,C,37,1986-07-31,Magnitogorsk,RUS,RUS,75,195,2004,PIT,1,2,2,
2016,Evgeny Kuznetsov,WSH,C,31,1992-05-19,Chelyabinsk,RUS,RUS,74,207,2010,WSH,1,26,26,
2016,Evgeny Svechnikov,DET,R,27,1996-10-31,Yuzhno-Sakhalinsk,RUS,RUS,75,208,2015,DET,1,19,19,
2016,Fedor Tyutin,COL,D,40,1983-07-19,Izhevsk,RUS,RUS,74,221,2001,NYR,2,10,40,
2016,Filip Forsberg,NSH,L,29,1994-08-13,Ostervala,SWE,SWE,73,205,2012,WSH,1,11,11,
2016,Francois Beauchemin,COL,D,43,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
2016,Frank Corrado,"PIT, TOR",D,30,1993-03-26,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
2016,Frank Vatrano,BOS,C,30,1994-03-14,East Longmeadow,MA,USA,USA,71,197,-,-,-,-,-
2016,Frans Nielsen,DET,C,39,1984-04-24,Herning,DNK,DNK,73,186,2002,NYI,3,24,87,
2016,Freddie Hamilton,CGY,C,32,1992-01-01,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
2016,Frederick Gaudreau,NSH,C,30,1993-05-01,Bromont,QC,CAN,CAN,72,184,-,-,-,-,-
2016,Frederik Gauthier,TOR,C,28,1995-04-26,Laval,QC,CAN,CAN,77,239,2013,TOR,1,21,21
2016,Fredrik Claesson,OTT,D,31,1992-11-24,Stockholm,SWE,SWE,73,196,2011,OTT,5,5,126,
2016,Gabriel Bourque,COL,L,33,1990-09-23,Rimouski,QC,CAN,CAN,70,206,2009,NSH,5,11,132
2016,Gabriel Carlsson,CBJ,D,27,1997-01-02,Orebro,SWE,SWE,77,195,2015,CBJ,1,29,29,
2016,Gabriel Dumont,T.B,C,33,1990-10-06,Ville Degelis,QC,CAN,CAN,70,195,2009,MTL,5,18,139
2016,Gabriel Landeskog,COL,L,31,1992-11-23,Stockholm,SWE,SWE,73,215,2011,COL,1,2,2,
2016,Garnet Hathaway,CGY,R,32,1991-11-23,Kennebunkport,ME,USA,USA,75,208,-,-,-,-,-
2016,Garrett Mitchell,WSH,R,32,1991-09-02,Regina,SK,CAN,CAN,71,198,2009,WSH,6,24,175
2016,Gemel Smith,DAL,C,29,1994-04-16,Toronto,ON,CAN,CAN,70,203,2012,DAL,4,13,104
2016,Greg McKegg,"FLA, T.B",C,31,1992-06-17,St. Thomas,ON,CAN,CAN,72,195,2010,TOR,3,2,62
2016,Greg Pateryn,"DAL, MTL",D,33,1990-06-20,Sterling Heights,MI,USA,USA,75,212,2008,TOR,5,7,128
2016,Griffen Molino,VAN,C,30,1994-01-21,Trenton,MI,USA,USA,71,171,-,-,-,-,-
2016,Gustav Forsling,CHI,D,27,1996-06-12,Linkoping,SWE,SWE,72,186,2014,VAN,5,6,126,
2016,Gustav Nyquist,DET,R,34,1989-09-01,Halmstad,SWE,SWE,71,180,2008,DET,4,30,121,
2016,Gustav Olofsson,MIN,D,29,1994-12-01,Boras,SWE,SWE,74,199,2013,MIN,2,16,46,
2016,Hampus Lindholm,ANA,D,30,1994-01-20,Helsingborg,SWE,SWE,76,215,2012,ANA,1,6,6,
2016,Harry Zolnierczyk,NSH,L,36,1987-09-01,Toronto,ON,CAN,CAN,71,180,-,-,-,-,-
2016,Henrik Sedin,VAN,C,43,1980-09-26,Ornskoldsvik,SWE,SWE,74,183,1999,VAN,1,3,3,
2016,Henrik Zetterberg,DET,L,43,1980-10-09,Njurunda,SWE,SWE,72,197,1999,DET,7,24,210,
2016,Hudson Fasching,BUF,R,28,1995-07-28,Milwaukee,WI,USA,USA,75,204,2013,L.A,4,27,118
2016,Hunter Shinkaruk,CGY,C,29,1994-10-13,Calgary,AB,CAN,CAN,70,181,2013,VAN,1,24,24
2016,Ian Cole,PIT,D,35,1989-02-21,Ann Arbor,MI,USA,USA,73,225,2007,STL,1,18,18
2016,Ian McCoshen,FLA,D,28,1995-08-05,Anaheim,CA,USA,USA,75,210,2013,FLA,2,1,31
2016,Iiro Pakarinen,EDM,R,32,1991-08-25,Loviisa,FIN,FIN,73,212,2011,FLA,7,3,184,
2016,Ivan Barbashev,STL,C,28,1995-12-14,Moscow,RUS,RUS,73,195,2014,STL,2,3,33,
2016,Ivan Provorov,PHI,D,27,1997-01-13,Yaroslavl,RUS,RUS,73,201,2015,PHI,1,7,7,
2016,J.T. Brown,T.B,R,33,1990-07-02,Burnsville,MN,USA,USA,70,182,-,-,-,-,-
2016,J.T. Compher,COL,L,28,1995-04-08,Northbrook,IL,USA,USA,72,190,2013,BUF,2,5,35
2016,J.T. Miller,NYR,"C, L",31,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,NYR,1,15,15
2016,Jaccob Slavin,CAR,D,29,1994-05-01,Denver,CO,USA,USA,75,207,2012,CAR,4,29,120
2016,Jack Eichel,BUF,C,27,1996-10-28,North Chelmsford,MA,USA,USA,74,207,2015,BUF,1,2,2
2016,Jack Johnson,CBJ,D,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2016,Jack Roslovic,WPG,C,27,1997-01-29,Columbus,OH,USA,USA,73,200,2015,WPG,1,25,25
2016,Jack Skille,VAN,R,36,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
2016,Jacob De La Rose,MTL,L,28,1995-05-20,Arvika,SWE,SWE,75,215,2013,MTL,2,4,34,
2016,Jacob Josefson,N.J,C,33,1991-03-02,Stockholm,SWE,SWE,72,196,2009,N.J,1,20,20,
2016,Jacob Larsson,ANA,D,26,1997-04-29,Ljungby,SWE,SWE,74,193,2015,ANA,1,27,27,
2016,Jacob Trouba,WPG,D,30,1994-02-26,Rochester,MI,USA,USA,75,203,2012,WPG,1,9,9
2016,Jaden Schwartz,STL,"C, L",31,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,STL,1,14,14
2016,Jake Dotchin,T.B,D,29,1994-03-24,Cambridge,ON,CAN,CAN,75,210,2012,T.B,6,10,161
2016,Jake Gardiner,TOR,D,33,1990-07-04,Minnetonka,MN,USA,USA,74,203,2008,ANA,1,17,17
2016,Jake Guentzel,PIT,C,29,1994-10-06,Omaha,NE,USA,USA,71,180,2013,PIT,3,16,77
2016,Jake McCabe,BUF,D,30,1993-10-12,Eau Claire,WI,USA,USA,73,204,2012,BUF,2,14,44
2016,Jake Muzzin,L.A,D,35,1989-02-21,Woodstock,ON,CAN,CAN,75,227,2007,PIT,5,20,141
2016,Jake Virtanen,VAN,R,27,1996-08-17,New Westminster,BC,CAN,CAN,73,226,2014,VAN,1,6,6
2016,Jakob Chychrun,ARI,D,25,1998-03-31,Boca Raton,FL,USA,USA,74,220,2016,ARI,1,16,16
2016,Jakob Forsbacka Karlsson,BOS,C,27,1996-10-31,Stockholm,SWE,SWE,73,184,2015,BOS,2,15,45,
2016,Jakob Silfverberg,ANA,R,33,1990-10-13,Gävle,SWE,SWE,73,207,2009,OTT,2,9,39,
2016,Jakub Kindl,FLA,D,37,1987-02-10,Sumperk,CZE,CZE,75,199,2005,DET,1,19,19,
2016,Jakub Nakladal,CAR,D,36,1987-12-30,Hradec Králové,CZE,CZE,74,212,-,-,-,-,-,
2016,Jakub Voracek,PHI,R,34,1989-08-15,Kladno,CZE,CZE,74,216,2007,CBJ,1,7,7,
2016,Jakub Vrana,WSH,L,28,1996-02-28,Prague,CZE,CZE,72,190,2014,WSH,1,13,13,
2016,James Neal,NSH,"L, R",36,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,DAL,2,3,33
2016,James van Riemsdyk,TOR,L,34,1989-05-04,Middletown,NJ,USA,USA,75,208,2007,PHI,1,2,2
2016,Jamie Benn,DAL,L,34,1989-07-18,Victoria,BC,CAN,CAN,74,205,2007,DAL,5,8,129
2016,Jamie McBain,ARI,D,36,1988-02-25,Edina,MN,USA,USA,73,195,2006,CAR,2,33,63
2016,Jamie McGinn,ARI,L,35,1988-08-05,Fergus,ON,CAN,CAN,73,205,2006,S.J,2,6,36
2016,Jamie Oleksiak,DAL,D,31,1992-12-21,Toronto,ON,CAN,CAN,79,257,2011,DAL,1,14,14
2016,Jannik Hansen,"S.J, VAN",R,38,1986-03-15,Rødovre,DNK,DNK,73,198,2004,VAN,9,29,287,
2016,Jared Boll,ANA,R,37,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
2016,Jared McCann,FLA,C,27,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,VAN,1,24,24
2016,Jared Spurgeon,MIN,D,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
2016,Jarome Iginla,"COL, L.A",R,46,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
2016,Jaromir Jagr,FLA,R,52,1972-02-15,Kladno,CZE,CZE,75,230,1990,PIT,1,5,5,
2016,Jason Chimera,NYI,L,44,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
2016,Jason Demers,FLA,D,35,1988-06-09,Dorval,QC,CAN,CAN,73,195,2008,S.J,7,5,186
2016,Jason Dickinson,DAL,C,28,1995-07-04,Georgetown,ON,CAN,CAN,74,200,2013,DAL,1,29,29
2016,Jason Garrison,T.B,D,39,1984-11-13,White Rock,BC,CAN,CAN,73,218,-,-,-,-,-
2016,Jason Pominville,MIN,R,41,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
2016,Jason Spezza,DAL,C,40,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,OTT,1,2,2
2016,Jason Zucker,MIN,L,32,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,MIN,2,29,59
2016,Jay Beagle,WSH,C,38,1985-10-16,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
2016,Jay Bouwmeester,STL,D,40,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
2016,Jay McClement,CAR,C,41,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
2016,Jaycob Megna,ANA,D,31,1992-12-10,Plantation,FL,USA,USA,78,220,2012,ANA,7,29,210
2016,Jayson Megna,VAN,C,34,1990-02-01,Fort Lauderdale,FL,USA,USA,73,195,-,-,-,-,-
2016,Jean-Gabriel Pageau,OTT,C,31,1992-11-11,Ottawa,ON,CAN,CAN,71,185,2011,OTT,4,5,96
2016,Jean-Sebastien Dea,PIT,C,30,1994-02-08,Laval,QC,CAN,CAN,71,174,-,-,-,-,-
2016,Jeff Carter,L.A,C,39,1985-01-01,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2016,Jeff Petry,MTL,D,36,1987-12-09,Ann Arbor,MI,USA,USA,75,209,2006,EDM,2,15,45
2016,Jeff Skinner,CAR,"C, L",31,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
2016,Jesper Fast,NYR,R,32,1991-12-02,Nassjo,SWE,SWE,73,191,2010,NYR,6,7,157,
2016,Jesse Puljujarvi,EDM,R,25,1998-05-07,Alvkarleby,SWE,FIN,76,201,2016,EDM,1,4,4,
2016,Jimmy Hayes,BOS,R,34,1989-11-21,Dorchester,MA,USA,USA,77,215,2008,TOR,2,30,60
2016,Jimmy Vesey,NYR,L,30,1993-05-26,Boston,MA,USA,USA,75,202,2012,NSH,3,5,66
2016,Jiri Hudler,DAL,R,40,1984-01-04,Olomouc,CZE,CZE,70,190,2002,DET,2,28,58,
2016,Joakim Nordstrom,CAR,"C, L",32,1992-02-25,Stockholm,SWE,SWE,73,194,2010,CHI,3,30,90,
2016,Joe Colborne,COL,C,34,1990-01-30,Calgary,AB,CAN,CAN,77,221,2008,BOS,1,16,16
2016,Joe Morrow,BOS,D,31,1992-12-09,Edmonton,AB,CAN,CAN,72,196,2011,PIT,1,23,23
2016,Joe Pavelski,S.J,C,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
2016,Joe Thornton,S.J,C,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
2016,Joel Armia,WPG,R,30,1993-05-31,Pori,FIN,FIN,75,216,2011,BUF,1,16,16,
2016,Joel Edmundson,STL,D,30,1993-06-28,Brandon,MB,CAN,CAN,77,221,2011,STL,2,16,46
2016,Joel Eriksson Ek,MIN,C,27,1997-01-29,Karlstad,SWE,SWE,75,207,2015,MIN,1,20,20,
2016,Joel Hanley,MTL,D,32,1991-06-08,Keswick,ON,CAN,CAN,71,190,-,-,-,-,-
2016,Joel Vermin,T.B,R,32,1992-02-05,Bern,CHE,CHE,71,192,2013,T.B,7,5,186,
2016,Joel Ward,S.J,R,43,1980-12-02,North York,ON,CAN,CAN,73,225,-,-,-,-,-
2016,Johan Larsson,BUF,C,31,1992-07-25,Lau,SWE,SWE,71,206,2010,MIN,2,26,56,
2016,John Carlson,WSH,D,34,1990-01-10,Natick,MA,USA,USA,75,215,2008,WSH,1,27,27
2016,John Hayden,CHI,L,29,1995-02-14,Chicago,IL,USA,USA,75,223,2013,CHI,3,13,74
2016,John Klingberg,DAL,D,31,1992-08-14,Gothenburg,SWE,SWE,75,190,2010,DAL,5,11,131,
2016,John Mitchell,COL,C,39,1985-01-22,Oakville,ON,CAN,CAN,73,204,2003,TOR,5,22,158
2016,John Moore,N.J,D,33,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,CBJ,1,21,21
2016,John Quenneville,N.J,C,27,1996-04-16,Edmonton,AB,CAN,CAN,73,195,2014,N.J,1,30,30
2016,John Tavares,NYI,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
2016,John-Michael Liles,BOS,D,43,1980-11-25,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
2016,Johnny Boychuk,NYI,D,40,1984-01-19,Edmonton,AB,CAN,CAN,74,227,2002,COL,2,31,61
2016,Johnny Gaudreau,CGY,L,30,1993-08-13,Salem,NJ,USA,USA,69,165,2011,CGY,4,13,104
2016,Johnny Oduya,"CHI, DAL",D,42,1981-10-01,Stockholm,SWE,SWE,72,191,2001,WSH,7,25,221,
2016,Jon Merrill,N.J,D,32,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,N.J,2,8,38
2016,Jonas Brodin,MIN,D,30,1993-07-12,Karlstad,SWE,SWE,74,196,2011,MIN,1,10,10,
2016,Jonathan Drouin,T.B,L,28,1995-03-28,Ste-Agathe,QC,CAN,CAN,71,198,2013,T.B,1,3,3
2016,Jonathan Ericsson,DET,D,40,1984-03-02,Karlskrona,SWE,SWE,76,218,2002,DET,9,31,291,
2016,Jonathan Huberdeau,FLA,L,30,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,FLA,1,3,3
2016,Jonathan Marchessault,FLA,C,33,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,183,-,-,-,-,-
2016,Jonathan Toews,CHI,C,35,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
2016,Jonny Brodzinski,L.A,C,30,1993-06-19,Ham Lake,MN,USA,USA,72,212,2013,L.A,5,27,148
2016,Joonas Donskoi,S.J,R,31,1992-04-13,Raahe,FIN,FIN,72,185,2010,FLA,4,9,99,
2016,Jordan Eberle,EDM,"C, R",33,1990-05-15,Regina,SK,CAN,CAN,71,190,2008,EDM,1,22,22
2016,Jordan Martinook,ARI,L,31,1992-07-25,Brandon,MB,CAN,CAN,72,196,2012,PHX,2,28,58
2016,Jordan Nolan,L.A,C,34,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,L.A,7,5,186
2016,Jordan Oesterle,EDM,D,31,1992-06-25,Dearborn Heights,MI,USA,USA,72,187,-,-,-,-,-
2016,Jordan Schmaltz,STL,D,30,1993-10-08,Madison,WI,USA,USA,74,196,2012,STL,1,25,25
2016,Jordan Schroeder,MIN,C,33,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
2016,Jordan Staal,CAR,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2016,Jordan Weal,PHI,C,31,1992-04-15,North Vancouver,BC,CAN,CAN,70,181,2010,L.A,3,10,70
2016,Jordie Benn,"DAL, MTL",D,36,1987-07-26,Victoria,BC,CAN,CAN,74,201,-,-,-,-,-
2016,Jordin Tootoo,CHI,R,41,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
2016,Jori Lehtera,STL,C,36,1987-12-23,Helsinki,FIN,FIN,74,212,2008,STL,3,4,65,
2016,Joseph Blandisi,N.J,L,29,1994-07-18,Markham,ON,CAN,CAN,72,184,2012,COL,6,11,162
2016,Joseph Cramarossa,"ANA, VAN",C,31,1992-10-26,Toronto,ON,CAN,CAN,73,190,2011,ANA,3,4,65
2016,Joseph LaBate,VAN,C,30,1993-04-16,Burnsville,MN,USA,USA,77,210,2011,VAN,4,10,101
2016,Josh Anderson,CBJ,R,29,1994-05-07,Burlington,ON,CAN,CAN,75,218,2012,CBJ,4,4,95
2016,Josh Archibald,PIT,R,31,1992-10-06,Regina,SK,CAN,CAN,70,176,2011,PIT,6,23,174
2016,Josh Bailey,NYI,R,34,1989-10-02,Bowmanville,ON,CAN,CAN,73,200,2008,NYI,1,9,9
2016,Josh Gorges,BUF,D,39,1984-08-14,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
2016,Josh Jooris,"ARI, NYR",R,33,1990-07-14,Burlington,ON,CAN,CAN,73,198,-,-,-,-,-
2016,Josh Leivo,TOR,L,30,1993-05-26,Innisfil,ON,CAN,CAN,74,192,2011,TOR,3,25,86
2016,Josh Manson,ANA,D,32,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,ANA,6,9,160
2016,Josh Morrissey,WPG,D,28,1995-03-28,Calgary,AB,CAN,CAN,72,185,2013,WPG,1,13,13
2016,Joshua Ho-Sang,NYI,R,28,1996-01-22,Toronto,ON,CAN,CAN,72,173,2014,NYI,1,28,28
2016,Jujhar Khaira,EDM,L,29,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,EDM,3,2,63
2016,Julian Melchiori,WPG,D,32,1991-12-06,Richmond Hill,ON,CAN,CAN,77,222,2010,ATL,3,27,87
2016,Julius Honka,DAL,D,28,1995-12-03,Jyväskylä,FIN,FIN,71,180,2014,DAL,1,14,14,
2016,Jussi Jokinen,FLA,L,40,1983-04-01,Kalajoki,FIN,FIN,72,191,2001,DAL,6,27,192,
2016,Justin Abdelkader,DET,L,37,1987-02-25,Muskegon,MI,USA,USA,74,213,2005,DET,2,12,42
2016,Justin Bailey,BUF,R,28,1995-07-01,Buffalo,NY,USA,USA,76,214,2013,BUF,2,22,52
2016,Justin Braun,S.J,D,37,1987-02-10,Minneapolis,MN,USA,USA,74,205,2007,S.J,7,20,201
2016,Justin Dowling,DAL,C,33,1990-10-01,Calgary,AB,CAN,CAN,70,180,-,-,-,-,-
2016,Justin Falk,BUF,D,35,1988-10-11,Snowflake,MB,CAN,CAN,77,223,2007,MIN,4,19,110
2016,Justin Faulk,CAR,D,32,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
2016,Justin Schultz,PIT,D,33,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,ANA,2,13,43
2016,Justin Williams,WSH,R,42,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,PHI,1,28,28
2016,Jyrki Jokipakka,"CGY, OTT",D,32,1991-08-20,Tampere,FIN,FIN,75,215,2011,DAL,7,14,195,
2016,Kalle Kossila,ANA,L,30,1993-04-14,Kauniainen,FIN,FIN,70,182,-,-,-,-,-,
2016,Karl Alzner,WSH,D,35,1988-09-24,Burnaby,BC,CAN,CAN,75,213,2007,WSH,1,5,5
2016,Karl Stollery,N.J,D,36,1987-11-21,Camrose,AB,CAN,CAN,71,180,-,-,-,-,-
2016,Kasperi Kapanen,TOR,R,27,1996-07-23,Kuopio,FIN,FIN,73,194,2014,PIT,1,22,22,
2016,Keith Yandle,FLA,D,37,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
2016,Kenny Agostino,STL,L,31,1992-04-30,Morristown,NJ,USA,USA,72,204,2010,PIT,5,20,140
2016,Kevan Miller,BOS,D,36,1987-11-15,Los Angeles,CA,USA,USA,74,210,-,-,-,-,-
2016,Kevin Bieksa,ANA,D,42,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
2016,Kevin Connauton,ARI,D,34,1990-02-23,Edmonton,AB,CAN,CAN,74,205,2009,VAN,3,22,83
