Year,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2007,Dennis Wideman,BOS,D,41,1983-03-20,Kitchener,ON,CAN,CAN,72,202,2002,BUF,8,12,241
2007,Derek Armstrong,L.A,C,50,1973-04-23,Ottawa,ON,CAN,CAN,72,197,1992,NYI,6,8,128
2007,Derek Boogaard,MIN,L,41,1982-06-23,Saskatoon,SK,CAN,CAN,79,265,2001,MIN,7,6,202
2007,Derek MacKenzie,CBJ,C,42,1981-06-11,Sudbury,ON,CAN,CAN,71,177,1999,ATL,5,2,128
2007,Derek Meech,DET,D,39,1984-04-21,Winnipeg,MB,CAN,CAN,71,200,2002,DET,7,32,229
2007,Derek Morris,PHX,D,45,1978-08-24,Edmonton,AB,CAN,CAN,72,210,1996,CGY,1,13,13
2007,Derek Roy,BUF,C,40,1983-05-04,Ottawa,ON,CAN,CAN,69,184,2001,BUF,2,2,32
2007,Derian Hatcher,PHI,D,51,1972-06-04,Sterling Heights,MI,USA,USA,77,235,1990,MNS,1,8,8
2007,Derick Brassard,CBJ,C,36,1987-09-22,Hull,QC,CAN,CAN,73,200,2006,CBJ,1,6,6
2007,Devin Setoguchi,S.J,R,37,1987-01-01,Taber,AB,CAN,CAN,72,205,2005,S.J,1,8,8
2007,Dick Tarnstrom,"CBJ, EDM",D,49,1975-01-20,Sundbyberg,SWE,SWE,73,205,1994,NYI,11,12,272,
2007,Dion Phaneuf,CGY,D,38,1985-04-10,Edmonton,AB,CAN,CAN,75,222,2003,CGY,1,9,9
2007,Dmitri Kalinin,BUF,D,43,1980-07-22,Chelyabinsk,RUS,RUS,75,210,1998,BUF,1,18,18,
2007,Dominic Moore,"MIN, TOR",C,43,1980-08-03,Thornhill,ON,CAN,CAN,72,192,2000,NYR,3,30,95
2007,Donald Brashear,WSH,L,52,1972-01-07,Bedford,IN,USA,USA,75,237,-,-,-,-,-
2007,Doug Janik,T.B,D,43,1980-03-26,Agawam,MA,USA,USA,74,211,1999,BUF,2,27,55
2007,Doug Weight,"ANA, STL",C,53,1971-01-21,Detroit,MI,USA,USA,71,202,1990,NYR,2,13,34
2007,Douglas Murray,S.J,D,44,1980-03-12,Bromma,SWE,SWE,75,240,1999,S.J,8,26,241,
2007,Drew Fata,NYI,D,40,1983-07-28,Sault Ste. Marie,ON,CAN,CAN,73,209,2001,PIT,3,23,86
2007,Drew Larman,FLA,C,38,1985-05-15,Buffalo,NY,USA,USA,75,195,-,-,-,-,-
2007,Drew Miller,ANA,L,40,1984-02-17,Dover,NJ,USA,USA,74,183,2003,ANA,6,19,186
2007,Drew Stafford,BUF,R,38,1985-10-30,Milwaukee,WI,USA,USA,74,215,2004,BUF,1,13,13
2007,Duncan Keith,CHI,D,40,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
2007,Dustin Boyd,CGY,C,37,1986-07-16,Winnipeg,MB,CAN,CAN,72,187,2004,CGY,3,33,98
2007,Dustin Brown,L.A,R,39,1984-11-04,Ithaca,NY,USA,USA,72,205,2003,L.A,1,13,13
2007,Dustin Byfuglien,CHI,D,38,1985-03-27,Roseau,MN,USA,USA,77,260,2003,CHI,8,16,245
2007,Dustin Penner,EDM,R,41,1982-09-28,Winkler,MB,CAN,CAN,76,247,-,-,-,-,-
2007,Duvie Westcott,CBJ,D,46,1977-10-30,Winnipeg,MB,CAN,CAN,71,196,-,-,-,-,-
2007,Ed Jovanovski,PHX,D,47,1976-06-26,Windsor,ON,CAN,CAN,75,220,1994,FLA,1,1,1
2007,Enver Lisin,PHX,R,37,1986-04-22,Moscow,RUS,RUS,74,200,2004,PHX,2,20,50,
2007,Eric Belanger,MIN,C,46,1977-12-16,Sherbrooke,QC,CAN,CAN,71,185,1996,L.A,4,16,96
2007,Eric Boulton,ATL,L,47,1976-08-17,Halifax,NS,CAN,CAN,72,227,1994,NYR,9,26,234
2007,Eric Brewer,STL,D,44,1979-04-17,Vernon,BC,CAN,CAN,76,216,1997,NYI,1,5,5
2007,Eric Fehr,WSH,C,38,1985-09-07,Winkler,MB,CAN,CAN,76,209,2003,WSH,1,18,18
2007,Eric Godard,CGY,R,44,1980-03-07,Vernon,BC,CAN,CAN,76,222,-,-,-,-,-
2007,Eric Nystrom,CGY,L,41,1983-02-14,Syosset,NY,USA,USA,73,200,2002,CGY,1,10,10
2007,Eric Perrin,ATL,C,48,1975-11-01,Laval,QC,CAN,CAN,69,180,-,-,-,-,-
2007,Eric Staal,CAR,C,39,1984-10-29,Thunder Bay,ON,CAN,CAN,76,195,2003,CAR,1,2,2
2007,Erik Christensen,"ATL, PIT",C,40,1983-12-17,Edmonton,AB,CAN,CAN,73,200,2002,PIT,3,6,69
2007,Erik Cole,CAR,L,45,1978-11-06,Oswego,NY,USA,USA,74,205,1998,CAR,3,13,71
2007,Erik Johnson,STL,D,36,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,STL,1,1,1
2007,Ethan Moreau,EDM,L,48,1975-09-22,Huntsville,ON,CAN,CAN,75,223,1994,CHI,1,14,14
2007,Evgeni Malkin,PIT,C,37,1986-07-31,Magnitogorsk,RUS,RUS,75,195,2004,PIT,1,2,2,
2007,Fedor Tyutin,NYR,D,40,1983-07-19,Izhevsk,RUS,RUS,74,221,2001,NYR,2,10,40,
2007,Fernando Pisani,EDM,R,47,1976-12-27,Edmonton,AB,CAN,CAN,73,205,1996,EDM,8,6,195
2007,Filip Kuba,T.B,D,47,1976-12-29,Ostrava,CZE,CZE,76,225,1995,FLA,8,10,192,
2007,Francis Bouillon,MTL,D,48,1975-10-17,New York City,NY,USA,USA,68,194,-,-,-,-,-
2007,Francois Beauchemin,ANA,D,43,1980-06-04,Sorel,QC,CAN,CAN,71,208,1998,MTL,3,17,75
2007,Frans Nielsen,NYI,C,39,1984-04-24,Herning,DNK,DNK,73,186,2002,NYI,3,24,87,
2007,Frantisek Kaberle,CAR,D,50,1973-11-08,Kladno,CZE,CZE,72,190,1999,L.A,3,10,76,
2007,Freddy Meyer,"NYI, PHX",D,43,1981-01-04,Sanbornville,NH,USA,USA,70,185,-,-,-,-,-
2007,Freddy Modin,CBJ,L,49,1974-10-08,Sundsvall,SWE,SWE,76,220,1994,TOR,3,12,64,
2007,Fredrik Sjostrom,"NYR, PHX",L,40,1983-05-06,Färgelanda,SWE,SWE,73,218,2001,PHX,1,11,11,
2007,Gabe Gauthier,L.A,L,40,1984-01-20,Torrance,CA,USA,USA,68,199,-,-,-,-,-
2007,Garnet Exelby,ATL,D,42,1981-08-16,Craik,SK,CAN,CAN,73,215,1999,ATL,8,2,217
2007,Garrett Stafford,DET,D,44,1980-01-28,Los Angeles,CA,USA,USA,73,207,-,-,-,-,-
2007,Garth Murray,"FLA, MTL",C,41,1982-09-17,Regina,SK,CAN,CAN,74,210,2001,NYR,3,16,79
2007,Gary Roberts,PIT,L,57,1966-05-23,North York,ON,CAN,CAN,74,215,1984,CGY,1,12,12
2007,Geoff Platt,ANA,C,38,1985-07-10,Mississauga,ON,CAN,CAN,69,175,-,-,-,-,-
2007,Geoff Sanderson,EDM,L,52,1972-02-01,Hay River,NT,CAN,CAN,72,190,1990,HFD,2,15,36
2007,George Parros,ANA,R,44,1979-12-29,Washington,PA,USA,USA,77,224,1999,L.A,8,7,222
2007,Georges Laraque,PIT,R,47,1976-12-07,Montreal,QC,CAN,CAN,76,245,1995,EDM,2,5,31
2007,Gilbert Brule,CBJ,C,37,1987-01-01,Edmonton,AB,CAN,CAN,71,187,2005,CBJ,1,6,6
2007,Glen Metropolit,BOS,C,49,1974-06-25,Toronto,ON,CAN,CAN,70,196,-,-,-,-,-
2007,Glen Murray,BOS,R,51,1972-11-01,Halifax,NS,CAN,CAN,75,218,1991,BOS,1,18,18
2007,Glen Wesley,CAR,D,55,1968-10-02,Red Deer,AB,CAN,CAN,73,207,1987,BOS,1,3,3
2007,Greg De Vries,NSH,D,51,1973-01-04,Sundridge,ON,CAN,CAN,74,205,-,-,-,-,-
2007,Greg Moore,NYR,R,39,1984-03-26,Lisbon,ME,USA,USA,73,225,2003,CGY,5,7,143
2007,Greg Zanon,NSH,D,43,1980-06-05,Burnaby,BC,CAN,CAN,71,201,2000,OTT,5,26,156
2007,Gregory Campbell,FLA,C,40,1983-12-17,London,ON,CAN,CAN,72,188,2002,FLA,3,4,67
2007,Gregory Stewart,MTL,L,37,1986-05-21,Kitchener,ON,CAN,CAN,74,202,2004,MTL,8,19,246
2007,Guillaume Latendresse,MTL,L,36,1987-05-24,Ste-Catherine,QC,CAN,CAN,74,230,2005,MTL,2,15,45
2007,Hal Gill,"PIT, TOR",D,48,1975-04-06,Concord,MA,USA,USA,79,243,1993,BOS,8,25,207
2007,Henrik Sedin,VAN,C,43,1980-09-26,Ornskoldsvik,SWE,SWE,74,183,1999,VAN,1,3,3,
2007,Henrik Tallinder,BUF,D,45,1979-01-10,Stockholm,SWE,SWE,76,209,1997,BUF,2,22,48,
2007,Henrik Zetterberg,DET,L,43,1980-10-09,Njurunda,SWE,SWE,72,197,1999,DET,7,24,210,
2007,Ian Laperriere,COL,R,50,1974-01-19,Montreal,QC,CAN,CAN,73,200,1992,STL,7,14,158
2007,Ian White,TOR,D,39,1984-06-04,Steinbach,MB,CAN,CAN,70,191,2002,TOR,6,25,191
2007,Ilya Kovalchuk,ATL,R,40,1983-04-15,Tver,RUS,RUS,75,222,2001,ATL,1,1,1,
2007,Ilya Zubov,OTT,C,37,1987-02-14,Chelyabinsk,RUS,RUS,72,211,2005,OTT,4,7,98,
2007,Ivan Baranka,NYR,D,38,1985-05-19,Ilava,SVK,SVK,75,205,2003,NYR,2,20,50,
2007,J-P Dumont,NSH,R,45,1978-04-01,Montreal,QC,CAN,CAN,73,205,1996,NYI,1,3,3
2007,Jack Hillen,NYI,D,38,1986-01-24,Minnetonka,MN,USA,USA,70,190,-,-,-,-,-
2007,Jack Johnson,L.A,D,37,1987-01-13,Indianapolis,IN,USA,USA,73,227,2005,CAR,1,3,3
2007,Jack Skille,CHI,R,36,1987-05-19,Madison,WI,USA,USA,73,216,2005,CHI,1,7,7
2007,Jake Dowell,CHI,C,39,1985-03-04,Eau Claire,WI,USA,USA,72,200,2004,CHI,5,11,140
2007,Jamal Mayers,STL,R,49,1974-10-24,Toronto,ON,CAN,CAN,73,222,1993,STL,4,11,89
2007,James Sheppard,MIN,C,35,1988-04-25,Halifax,NS,CAN,CAN,73,215,2006,MIN,1,9,9
2007,James Wisniewski,CHI,D,40,1984-02-21,Canton,MI,USA,USA,71,203,2002,CHI,5,25,156
2007,Jamie Langenbrunner,N.J,R,48,1975-07-24,Cloquet,MN,USA,USA,73,205,1993,DAL,2,9,35
2007,Jan Hejda,CBJ,D,45,1978-06-18,Prague,CZE,CZE,76,230,2003,BUF,4,5,106,
2007,Jan Hlavac,"NSH, T.B",L,47,1976-09-20,Prague,CZE,CZE,72,201,1995,NYI,2,2,28,
2007,Jannik Hansen,VAN,R,38,1986-03-15,Rødovre,DNK,DNK,73,198,2004,VAN,9,29,287,
2007,Jared Boll,CBJ,R,37,1986-05-13,Charlotte,NC,USA,USA,75,206,2005,CBJ,4,10,101
2007,Jarkko Ruutu,PIT,L,48,1975-08-23,Helsinki,FIN,FIN,73,204,1998,VAN,3,10,68,
2007,Jarome Iginla,CGY,R,46,1977-07-01,Edmonton,AB,CAN,CAN,73,210,1995,DAL,1,11,11
2007,Jaromir Jagr,NYR,R,52,1972-02-15,Kladno,CZE,CZE,75,230,1990,PIT,1,5,5,
2007,Jaroslav Hlinka,COL,C,47,1976-11-10,Prague,CZE,CZE,70,185,-,-,-,-,-,
2007,Jaroslav Modry,"L.A, PHI",D,53,1971-02-27,Ceské Budejovice,CZE,CZE,74,220,1990,N.J,9,11,179,
2007,Jaroslav Spacek,BUF,D,50,1974-02-11,Rokycany,CZE,CZE,72,210,1998,FLA,5,3,117,
2007,Jarret Stoll,EDM,C,41,1982-06-24,Melville,SK,CAN,CAN,73,216,2002,EDM,2,6,36
2007,Jason Arnott,NSH,C,49,1974-10-11,Collingwood,ON,CAN,CAN,77,220,1993,EDM,1,7,7
2007,Jason Blake,TOR,L,50,1973-09-02,Moorhead,MN,USA,USA,70,190,-,-,-,-,-
2007,Jason Chimera,CBJ,L,44,1979-05-02,Edmonton,AB,CAN,CAN,75,215,1997,EDM,5,15,121
2007,Jason Jaffray,VAN,L,42,1981-06-30,Olds,AB,CAN,CAN,73,195,-,-,-,-,-
2007,Jason King,ANA,R,42,1981-09-14,Corner Brook,NL,CAN,CAN,72,193,2001,VAN,7,16,212
2007,Jason Pominville,BUF,R,41,1982-11-30,Repentigny,QC,CAN,USA,72,180,2001,BUF,2,25,55
2007,Jason Smith,PHI,D,50,1973-11-02,Calgary,AB,CAN,CAN,75,220,1992,N.J,1,18,18
2007,Jason Spezza,OTT,C,40,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,OTT,1,2,2
2007,Jason Strudwick,NYR,D,48,1975-07-17,Edmonton,AB,CAN,CAN,76,226,1994,NYI,3,11,63
2007,Jason Ward,T.B,R,45,1979-01-16,Chapleau,ON,CAN,CAN,74,208,1997,MTL,1,11,11
2007,Jason Williams,CHI,C,43,1980-08-11,London,ON,CAN,CAN,71,192,-,-,-,-,-
2007,Jassen Cullimore,FLA,D,51,1972-12-04,Simcoe,ON,CAN,CAN,77,235,1991,VAN,2,7,29
2007,Jay Bouwmeester,FLA,D,40,1983-09-27,Edmonton,AB,CAN,CAN,76,206,2002,FLA,1,3,3
2007,Jay Leach,T.B,D,44,1979-09-02,Syracuse,NY,USA,USA,77,220,1998,PHX,5,1,115
2007,Jay McClement,STL,C,41,1983-03-02,Kingston,ON,CAN,CAN,73,205,2001,STL,2,27,57
2007,Jay McKee,STL,D,46,1977-09-08,Kingston,ON,CAN,CAN,76,203,1995,BUF,1,14,14
2007,Jay Pandolfo,N.J,L,49,1974-12-27,Winchester,MA,USA,USA,73,190,1993,N.J,2,6,32
2007,Jean-Francois Jacques,EDM,L,38,1985-04-29,Montreal,QC,CAN,CAN,75,231,2003,EDM,2,38,68
2007,Jed Ortmeyer,NSH,R,45,1978-09-03,Omaha,NE,USA,USA,72,200,-,-,-,-,-
2007,Jeff Carter,PHI,C,39,1985-01-01,London,ON,CAN,CAN,75,219,2003,PHI,1,11,11
2007,Jeff Cowan,VAN,L,47,1976-09-27,Scarborough,ON,CAN,CAN,74,205,-,-,-,-,-
2007,Jeff Finger,COL,D,44,1979-12-18,Houghton,MI,USA,USA,73,209,1999,COL,8,25,240
2007,Jeff Giuliano,L.A,L,44,1979-06-20,Nashua,NH,USA,USA,69,205,-,-,-,-,-
2007,Jeff Halpern,"DAL, T.B",C,47,1976-05-03,Washington,DC,USA,USA,72,190,-,-,-,-,-
2007,Jeff Hamilton,CAR,C,46,1977-09-04,Dayton,OH,USA,USA,70,185,-,-,-,-,-
2007,Jeff Hoggan,BOS,R,46,1978-02-01,Hope,BC,CAN,CAN,73,193,-,-,-,-,-
2007,Jeff Schultz,WSH,D,38,1986-02-25,Calgary,AB,CAN,CAN,78,225,2004,WSH,1,27,27
2007,Jeff Taffe,PIT,L,43,1981-02-19,Hastings,MN,USA,USA,75,207,2000,STL,1,30,30
2007,Jeff Tambellini,NYI,L,39,1984-04-13,Calgary,AB,CAN,CAN,71,188,2003,L.A,1,27,27
2007,Jeff Woywitka,STL,D,40,1983-09-01,Vermilion,AB,CAN,CAN,75,227,2001,PHI,1,27,27
2007,Jere Lehtinen,DAL,R,50,1973-06-24,Espoo,FIN,FIN,72,194,1992,MNS,4,16,88,
2007,Jeremy Colliton,NYI,C,39,1985-01-13,Blackie,AB,CAN,CAN,74,214,2003,NYI,2,28,58
2007,Jeremy Reich,BOS,C,45,1979-02-11,Craik,SK,CAN,CAN,73,203,1997,CHI,2,13,39
2007,Jeremy Roenick,S.J,C,54,1970-01-17,Boston,MA,USA,USA,73,205,1988,CHI,1,8,8
2007,Jeremy Williams,TOR,R,40,1984-01-26,Regina,SK,CAN,CAN,72,191,2003,TOR,7,23,220
2007,Jerred Smithson,NSH,C,45,1979-02-04,Vernon,BC,CAN,CAN,75,209,-,-,-,-,-
2007,Jesse Boulerice,PHI,R,45,1978-08-10,Plattsburgh,NY,USA,USA,74,215,1996,PHI,5,25,133
2007,Jesse Winchester,OTT,C,40,1983-10-04,Long Sault,ON,CAN,CAN,73,188,-,-,-,-,-
2007,Jim Dowd,PHI,C,55,1968-12-25,Brick,NJ,USA,USA,72,180,1987,N.J,8,2,149
2007,Jim Slater,ATL,C,41,1982-12-09,Lapeer,MI,USA,USA,72,195,2002,ATL,1,30,30
2007,Jim Vandermeer,"CGY, CHI, PHI",D,44,1980-02-21,Caroline,AB,CAN,CAN,73,210,-,-,-,-,-
2007,Jiri Hudler,DET,R,40,1984-01-04,Olomouc,CZE,CZE,70,190,2002,DET,2,28,58,
2007,Jiri Novotny,CBJ,C,40,1983-08-12,Pelhrimov,CZE,CZE,75,204,2001,BUF,1,22,22,
2007,Jiri Tlusty,TOR,L,36,1988-03-16,Slany,CZE,CZE,72,205,2006,TOR,1,13,13,
2007,Joakim Lindstrom,CBJ,C,40,1983-12-05,Skellefteå,SWE,SWE,72,187,2002,CBJ,2,11,41,
2007,Jochen Hecht,BUF,C,46,1977-06-21,Mannheim,DEU,DEU,73,198,1995,STL,2,23,49,
2007,Jody Shelley,"CBJ, S.J",L,48,1976-02-07,Thompson,MB,CAN,CAN,75,230,-,-,-,-,-
2007,Joe Corvo,"CAR, OTT",D,46,1977-06-20,Oak Park,IL,USA,USA,72,204,1997,L.A,4,3,83
2007,Joe DiPenta,ANA,D,45,1979-02-25,Barrie,ON,CAN,CAN,74,220,1998,FLA,3,3,61
2007,Joe Jensen,CAR,C,41,1983-02-06,Plymouth,MN,USA,USA,71,180,2003,PIT,8,3,232
2007,Joe Motzko,WSH,R,44,1980-03-14,Bemidji,MN,USA,USA,72,184,-,-,-,-,-
2007,Joe Pavelski,S.J,C,39,1984-07-11,Plover,WI,USA,USA,71,200,2003,S.J,7,8,205
2007,Joe Sakic,COL,C,54,1969-07-07,Burnaby,BC,CAN,CAN,71,195,1987,QUE,1,15,15
2007,Joe Thornton,S.J,C,44,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
2007,Joel Kwiatkowski,ATL,D,47,1977-03-22,Kindersley,SK,CAN,CAN,72,205,1996,DAL,8,5,194
2007,Joel Lundqvist,DAL,C,42,1982-03-02,Are,SWE,SWE,73,194,2000,DAL,3,3,68,
2007,Joel Perrault,PHX,C,40,1983-04-06,Montreal,QC,CAN,CAN,74,212,2001,ANA,5,6,137
2007,Joey Mormina,CAR,D,41,1982-06-29,Montreal,QC,CAN,CAN,78,220,2002,PHI,6,27,193
2007,Joffrey Lupul,PHI,L,40,1983-09-23,Fort Saskatchewan,AB,CAN,CAN,73,206,2002,ANA,1,7,7
2007,Johan Franzen,DET,R,44,1979-12-23,Vetlanda,SWE,SWE,76,232,2004,DET,3,32,97,
2007,John Erskine,WSH,D,43,1980-06-26,Kingston,ON,CAN,CAN,76,220,1998,DAL,2,12,39
2007,John Madden,N.J,C,50,1973-05-04,Toronto,ON,CAN,CAN,71,190,-,-,-,-,-
2007,John Pohl,TOR,C,44,1979-06-29,Rochester,MN,USA,USA,73,196,1998,STL,9,27,255
2007,John Zeiler,L.A,R,41,1982-11-21,Jefferson Hills,PA,USA,USA,71,204,2002,PHX,5,1,132
2007,John-Michael Liles,COL,D,43,1980-11-25,Indianapolis,IN,USA,USA,70,185,2000,COL,5,29,159
2007,Johnny Boychuk,COL,D,40,1984-01-19,Edmonton,AB,CAN,CAN,74,227,2002,COL,2,31,61
2007,Johnny Oduya,N.J,D,42,1981-10-01,Stockholm,SWE,SWE,72,191,2001,WSH,7,25,221,
2007,Jon Klemm,L.A,D,54,1970-01-08,Cranbrook,BC,CAN,CAN,74,205,-,-,-,-,-
2007,Jon Sim,NYI,L,46,1977-09-29,New glasgow,NS,CAN,CAN,70,189,1996,DAL,3,18,70
2007,Jonathan Cheechoo,S.J,R,43,1980-07-15,Moose Factory,ON,CAN,CAN,73,206,1998,S.J,2,2,29
2007,Jonathan Ericsson,DET,D,40,1984-03-02,Karlskrona,SWE,SWE,76,218,2002,DET,9,31,291,
2007,Jonathan Filewich,PIT,R,39,1984-10-02,Kelowna,BC,CAN,CAN,74,208,2003,PIT,3,2,70
2007,Jonathan Toews,CHI,C,35,1988-04-29,Winnipeg,MB,CAN,CAN,74,201,2006,CHI,1,3,3
2007,Joni Pitkanen,EDM,D,40,1983-09-19,Oulu,FIN,FIN,75,220,2002,PHI,1,4,4,
2007,Jordan Hendry,CHI,D,40,1984-02-23,Lanigan,SK,CAN,CAN,72,194,-,-,-,-,-
2007,Jordan Lavallee-Smotherman,ATL,L,37,1986-05-11,Corvallis,OR,USA,USA,75,225,2005,ATL,4,25,116
2007,Jordan Leopold,COL,D,43,1980-08-03,Golden Valley,MN,USA,USA,73,206,1999,ANA,2,16,44
2007,Jordan Staal,PIT,C,35,1988-09-10,Thunder Bay,ON,CAN,CAN,76,220,2006,PIT,1,2,2
2007,Jordin Tootoo,NSH,R,41,1983-02-02,Churchill,MB,CAN,CAN,69,195,2001,NSH,4,2,98
2007,Josef Vasicek,NYI,C,43,1980-09-12,Havlickuv Brod,CZE,CZE,77,214,1998,CAR,4,5,91,
2007,Josh Gorges,MTL,D,39,1984-08-14,Kelowna,BC,CAN,CAN,73,204,-,-,-,-,-
2007,Josh Gratton,PHX,L,41,1982-09-09,Brantford,ON,CAN,CAN,74,215,-,-,-,-,-
2007,Josh Hennessy,OTT,C,39,1985-02-07,Brockton,MA,USA,USA,72,200,2003,S.J,2,13,43
2007,Josh Langfeld,NSH,R,46,1977-07-17,Fridley,MN,USA,USA,75,215,1997,OTT,3,13,66
2007,Jozef Stumpel,FLA,L,51,1972-07-20,Nitra,SVK,SVK,75,222,1991,BOS,2,18,40,
2007,Junior Lessard,"DAL, T.B",R,43,1980-05-26,St. Joseph De Beauce,QC,CAN,CAN,71,191,-,-,-,-,-
2007,Jussi Jokinen,"DAL, T.B",L,40,1983-04-01,Kalajoki,FIN,FIN,72,191,2001,DAL,6,27,192,
2007,Justin Abdelkader,DET,L,37,1987-02-25,Muskegon,MI,USA,USA,74,213,2005,DET,2,12,42
2007,Justin Williams,CAR,R,42,1981-10-04,Cobourg,ON,CAN,CAN,73,184,2000,PHI,1,28,28
2007,Kamil Kreps,FLA,C,39,1984-11-18,Litomerice,CZE,CZE,74,194,2003,FLA,2,8,38,
2007,Karel Rachunek,N.J,D,44,1979-08-27,Zlin,CZE,CZE,74,220,1997,OTT,9,12,229,
2007,Karl Stewart,T.B,L,40,1983-06-30,Scarborough,ON,CAN,CAN,71,185,-,-,-,-,-
2007,Karlis Skrastins,"COL, FLA",D,49,1974-07-09,Riga,LVA,LVA,74,208,1998,NSH,9,2,230,
2007,Keith Aucoin,CAR,C,45,1978-11-06,Waltham,MA,USA,USA,68,171,-,-,-,-,-
2007,Keith Ballard,PHX,D,41,1982-11-26,Baudette,MN,USA,USA,71,204,2002,BUF,1,11,11
2007,Keith Carney,MIN,D,54,1970-02-03,Providence,RI,USA,USA,73,207,1988,BUF,4,13,76
2007,Keith Tkachuk,STL,L,51,1972-03-28,Melrose,MA,USA,USA,74,235,1990,WIN,1,19,19
2007,Keith Yandle,PHX,D,37,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
2007,Ken Klee,ATL,D,52,1971-04-24,Indianapolis,IN,USA,USA,73,210,1990,WSH,9,9,177
2007,Kent Huskins,ANA,D,44,1979-05-04,Almonte,ON,CAN,CAN,76,210,1998,CHI,6,11,156
2007,Kevin Bieksa,VAN,D,42,1981-06-16,Grimsby,ON,CAN,CAN,73,197,2001,VAN,5,20,151
2007,Kevin Dallman,L.A,D,43,1981-02-26,Niagara Falls,ON,CAN,CAN,71,195,-,-,-,-,-
2007,Kevin Doell,ATL,C,44,1979-07-15,Saskatoon,SK,CAN,CAN,71,190,-,-,-,-,-
2007,Kevin Klein,NSH,D,39,1984-12-13,Kitchener,ON,CAN,CAN,73,206,2003,NSH,2,7,37
2007,Kevyn Adams,CHI,C,49,1974-10-08,Washington,DC,USA,USA,73,200,1993,BOS,1,25,25
2007,Kim Johnsson,MIN,D,48,1976-03-16,Malmö,SWE,SWE,73,193,1994,NYR,11,26,286,
2007,Kimmo Timonen,PHI,D,49,1975-03-18,Kuopio,FIN,FIN,70,194,1993,L.A,10,16,250,
2007,Kip Brennan,NYI,L,43,1980-08-27,Kingston,ON,CAN,CAN,76,230,1998,L.A,4,17,103
2007,Kirk Maltby,DET,L,51,1972-12-22,Guelph,ON,CAN,CAN,72,195,1992,EDM,3,17,65
2007,Kris Beech,"CBJ, PIT, VAN",C,43,1981-02-05,Salmon Arm,BC,CAN,CAN,75,211,1999,WSH,1,7,7
2007,Kris Draper,DET,C,52,1971-05-24,Toronto,ON,CAN,CAN,70,188,1989,WIN,3,20,62
2007,Kris Letang,PIT,D,36,1987-04-24,Montreal,QC,CAN,CAN,72,201,2005,PIT,3,1,62
2007,Kris Newbury,TOR,C,42,1982-02-19,Brampton,ON,CAN,CAN,71,205,2002,S.J,5,8,139
2007,Kris Russell,CBJ,D,36,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,CBJ,3,6,67
2007,Kris Versteeg,CHI,R,37,1986-05-13,Lethbridge,AB,CAN,CAN,71,176,2004,BOS,5,5,134
2007,Kristian Huselius,CGY,L,45,1978-11-10,Osterhaninge,SWE,SWE,74,184,1997,FLA,2,21,47,
2007,Krys Barch,DAL,R,43,1980-03-26,Hamilton,ON,CAN,CAN,74,225,1998,WSH,4,20,106
2007,Kurt Sauer,COL,D,43,1981-01-16,St. Cloud,MN,USA,USA,76,222,2000,COL,3,23,88
2007,Kurtis Foster,MIN,D,42,1981-11-24,Carp,ON,CAN,CAN,77,225,2000,CGY,2,10,40
2007,Kyle Brodziak,EDM,C,39,1984-05-25,St. Paul,AB,CAN,CAN,74,205,2003,EDM,7,17,214
2007,Kyle Calder,L.A,L,45,1979-01-05,Mannville,AB,CAN,CAN,71,177,1997,CHI,5,24,130
2007,Kyle Chipchura,MTL,C,38,1986-02-19,Westlock,AB,CAN,CAN,74,203,2004,MTL,1,18,18
2007,Kyle Cumiskey,COL,D,37,1986-12-02,Abbotsford,BC,CAN,CAN,71,180,2005,COL,7,28,222
2007,Kyle Greentree,PHI,L,40,1983-11-15,Victoria,BC,CAN,CAN,75,215,-,-,-,-,-
2007,Kyle McLaren,S.J,D,46,1977-06-18,Coaldale,AB,CAN,CAN,76,235,1995,BOS,1,9,9
2007,Kyle Okposo,NYI,R,35,1988-04-16,St. Paul,MN,USA,USA,72,218,2006,NYI,1,7,7
2007,Kyle Quincey,DET,D,38,1985-08-12,Kitchener,ON,CAN,CAN,74,210,2003,DET,4,31,132
2007,Kyle Turris,PHX,C,34,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,PHX,1,3,3
2007,Kyle Wanvig,T.B,R,43,1981-01-29,Calgary,AB,CAN,CAN,74,210,2001,MIN,2,6,36
2007,Kyle Wellwood,TOR,C,40,1983-05-16,Windsor,ON,CAN,CAN,70,181,2001,TOR,5,3,134
2007,Ladislav Nagy,L.A,L,44,1979-06-01,Saca,SVK,SVK,71,192,1997,STL,7,16,177,
2007,Ladislav Smid,EDM,D,38,1986-02-01,Frydlant,CZE,CZE,76,210,2004,ANA,1,9,9,
2007,Lasse Kukkonen,PHI,D,42,1981-09-18,Oulu,FIN,FIN,72,190,2003,CHI,5,15,151,
